z,ra,dec,r,grModelColor
0.1141702,162.0974247,11.8967633,17.80483,0.53595924
0.1119679,202.7681403,49.26283684,17.58015,0.96851921
0.1154592,197.5482711,50.25350155,17.72554,0.38982582
0.103003,211.0963767,11.67089305,17.6889,0.9428215
0.1162735,225.214427,41.43497704,17.14084,0.9961071
0.1167584,227.2314463,41.54809646,16.69628,0.96201515
0.1189146,177.5830815,56.15699854,17.19072,0.75206757
0.1193616,176.6774726,56.89291286,16.92912,0.90507317
0.1024484,179.7910125,57.17104009,17.16793,0.74964905
0.1019168,182.4607846,57.5063017,17.64716,0.48172951
0.1040135,178.0673764,57.89486004,17.04426,0.88770294
0.1072046,184.0285818,58.06438237,17.13616,0.98365593
0.106326,204.8758129,13.8547505,16.75395,0.87896919
0.1190717,24.41970475,-0.26988152,17.78143,0.75578499
0.1071779,200.0194947,14.56436284,16.32599,1.01295662
0.1160273,46.70965979,-0.35122365,17.35307,1.07033539
0.1005417,210.975307,14.51185142,16.77383,0.72665405
0.1190801,30.49234819,0.09389105,17.79566,0.70808029
0.1136234,228.4002724,10.61051605,17.33353,0.48298645
0.1004796,229.8765565,10.40759051,16.5142,0.99959183
0.1117944,244.8162579,26.40444378,16.61133,1.04070663
0.1097103,12.34549951,0.58463981,20.35984,0.40189743
0.1181514,12.44244134,0.4531414,17.31528,0.87232399
0.1152666,233.5312315,10.7332372,17.48366,0.64445496
0.1057316,237.8688431,10.42856828,17.57283,1.07488823
0.1156001,251.4318917,21.13495637,17.17708,1.03533745
0.1128284,244.8209547,26.42620281,17.7989,1.00072289
0.1129615,240.1798958,30.23887132,17.08763,0.98544693
0.1124039,248.8561057,24.17446292,17.46119,0.70201111
0.1080194,243.913059,28.18190693,17.90674,0.81730652
0.1142635,249.0421364,24.50837033,17.01828,1.00999641
0.101795,213.6717563,35.44197756,17.80919,0.49197769
0.1178823,111.1539614,41.05712288,16.98615,0.97315598
0.105793,209.3937181,38.84357543,15.32256,0.86945629
0.106922,208.2166022,39.52873654,17.11933,1.03295135
0.1193968,227.4471451,33.46304296,16.58058,0.97504807
0.1156489,233.0369799,31.40373879,17.67081,0.8115921
0.1085605,227.5176242,34.9006898,17.19594,0.97158623
0.1016008,179.0635761,43.43830497,17.61946,0.86150932
0.118177,246.4871659,32.62753921,17.02393,0.94688225
0.1059189,236.152234,6.6936649,16.32433,1.02013397
0.1123341,210.4530248,10.675436,17.31725,0.76667023
0.1060609,180.0420335,58.03488079,17.53602,0.99227142
0.1145242,225.9436873,8.86090815,17.00632,1.04027557
0.1113131,231.3154086,29.64878911,17.11779,0.98777199
0.1146844,148.5456945,34.20458552,17.03351,0.84242058
0.1158176,154.7298806,36.14149749,16.868,0.7914238
0.1182877,156.098279,36.47023304,16.34373,0.93627357
0.1096519,202.9851765,38.59981822,17.47346,0.99229622
0.1198523,169.4710984,39.45693681,17.08576,0.97977448
0.1091369,194.223043,40.22697666,17.6777,0.5926857
0.115428,251.4269093,21.13047408,17.50811,0.97389793
0.1088618,207.4417954,38.23387624,17.8177,0.74511337
0.1111306,226.692744,32.54272452,16.26193,0.63339043
0.1123391,239.3118459,26.72151865,16.91447,1.06835556
0.1056651,155.8713892,37.25938849,17.13145,0.99450302
0.1138796,156.8664668,37.40337131,17.35385,0.64481354
0.1053128,157.3112253,37.62952541,17.78525,0.92447472
0.1083058,171.1697982,40.10726129,15.72158,0.90603352
0.1140299,177.0917982,40.70903561,17.56924,0.96231842
0.1135917,178.7918804,40.8359114,16.89287,0.66962051
0.1165079,230.5331483,29.967667,16.97463,1.06308556
0.1140201,197.0599262,39.28699638,17.2711,0.65319252
0.1141748,197.2560567,39.33333269,17.65886,0.46172714
0.1159575,224.5626832,25.15920847,16.2164,1.07568741
0.1021189,202.1649315,39.06934556,16.46272,0.98438072
0.1189499,201.3175892,39.52516547,16.72538,1.02240944
0.118127,227.5692416,24.51394074,17.32074,0.76847649
0.1033643,170.2964407,35.42868959,18.05882,0.90584755
0.1106981,171.2320559,35.97692854,17.04716,0.47340012
0.1168472,178.0749867,31.35633032,16.7198,0.68435669
0.1196425,193.2314072,31.76451242,17.17929,0.72451019
0.1068693,166.543011,36.08647326,16.75723,0.6932621
0.1153811,176.1784611,37.28151397,17.52752,0.64243889
0.1154507,163.5907568,36.02495323,17.464,0.9662571
0.1012359,169.9287053,37.14522132,16.89109,0.88733482
0.104649,200.086551,23.66212358,17.46105,0.84483528
0.1061058,178.6061821,25.19594275,17.25978,0.64264488
0.1082309,204.1483442,24.17553965,17.18053,0.93487167
0.1083745,176.9298254,25.48551334,16.7491,1.04243469
0.1042189,200.1450131,25.02458139,17.52856,0.53262711
0.1028301,171.5628453,19.01965372,15.903,0.94077682
0.11038,178.9519319,26.13051599,17.19495,0.61877632
0.109274,179.161822,26.09288101,15.78524,0.70101357
0.10215,138.641283,17.38547778,16.30987,0.68101692
0.1039099,170.6616292,19.64616539,16.39481,1.00619888
0.1125278,140.6594873,18.27885862,17.72762,0.60341835
0.1126025,138.6037575,18.1653304,17.41588,0.97266769
0.1051656,147.7146091,19.12778138,16.54693,0.53103638
0.1109944,157.1635114,21.25951743,17.86817,0.79782486
0.109594,161.6076824,22.08843163,17.81051,0.98497009
0.1063638,162.3975712,22.21259924,17.51219,0.87407303
0.1197819,323.8911762,0.29875611,18.13541,1.09325981
0.1020376,197.5714441,52.67788504,17.00561,0.86706161
0.1171157,208.2850361,50.88008522,17.46553,0.99092865
0.106848,226.272834,33.67862779,17.72191,0.83461761
0.1049284,228.8361074,32.67282822,17.37625,0.6267128
0.1017959,231.5027248,31.28725107,16.0102,0.98265648
0.1191323,119.6467519,48.49812014,17.03106,1.05457115
0.1128959,230.9056531,32.23723474,17.16613,1.02382851
0.1047703,233.8807367,31.60737941,16.947,0.95650101
0.1028766,234.4124103,31.43356673,17.45642,0.86802101
0.1109203,245.057272,25.61329809,16.2513,0.95201111
0.1086931,233.7367906,34.29357862,16.82342,0.9667778
0.1154949,235.4698474,33.49169933,17.39116,0.75829506
0.1150424,240.8038153,31.56336734,16.67117,0.98837852
0.1191848,145.8618216,66.28854194,17.16537,1.25315094
0.1010872,215.2223985,23.41175667,17.26249,0.5654335
0.1089557,223.7450701,21.33653392,17.09448,0.65162086
0.105929,225.927116,20.73003656,15.59013,1.01761723
0.1195197,227.3720982,20.63268095,16.84217,0.94658279
0.1043641,238.5401919,16.92790142,24.80204,-7.25731659
0.1154249,206.8088298,25.89407223,17.56412,0.85615349
0.1015328,219.5231932,23.72107856,16.22125,0.96558571
0.1186395,227.4927421,21.51129468,16.85581,0.77753448
0.1191562,123.3607063,16.67579421,18.66938,0.30090332
0.1159065,150.3418881,26.68292098,17.34797,0.81613541
0.1128677,220.8222484,23.91592262,17.45689,0.87748909
0.1145251,204.139295,29.73277035,16.46719,0.85948563
0.1031121,220.8858113,19.68939541,17.04377,0.5671196
0.1107988,221.4660078,19.59451389,17.15179,0.99382591
0.112063,153.5649889,22.80508435,16.59443,1.0825882
0.1077664,216.3945825,29.36681077,17.197,1.00590134
0.1185674,359.0542386,25.40293303,16.44611,1.03220177
0.1070001,183.3212791,33.17891916,17.13462,0.5015831
0.1194965,188.3831876,33.63495024,16.86045,0.95316696
0.1176082,48.69683056,-0.61793132,19.34439,0.83403015
0.1161662,49.11783536,-0.5951522,18.81511,0.81512642
0.106691,177.7097478,31.21274473,16.796,0.47346115
0.1065316,178.9069187,31.27467842,19.97612,1.24453163
0.1197989,54.88612613,-0.574697,17.15353,1.08157158
0.1089245,198.5254587,30.6771543,16.37349,0.98533249
0.1064461,196.641498,31.30703068,16.21614,0.89385986
0.114258,209.8406668,29.80129361,16.79119,0.97117043
0.1089438,208.5416589,30.4060842,17.2908,0.38202667
0.1154573,223.6987672,22.38553919,16.25984,1.06638718
0.1130955,144.8925624,27.26209063,17.58467,0.93327904
0.1075476,243.5659308,15.5866408,16.41731,0.70479584
0.1190475,212.4440373,25.60382849,16.91475,0.81241989
0.1115687,149.8421265,29.29659892,17.48038,0.65242767
0.1122287,149.3729385,29.62900019,17.71078,0.8301487
0.114059,151.5933799,30.22582185,15.8603,1.05639553
0.1068597,131.6506455,23.04475699,16.45114,0.98027802
0.113096,133.9142465,24.67708237,17.6436,1.01928329
0.1169402,207.4009617,26.81945775,17.61373,0.99909973
0.105917,140.9084718,27.41776394,18.00471,0.98364067
0.1043327,223.7109835,23.25654541,16.61671,1.02838516
0.1154225,239.9404532,21.39945068,17.4384,0.71218109
0.1173778,241.1943968,20.67079268,17.19511,1.14678764
0.1109918,241.3592365,20.96946609,17.95104,0.88699532
0.1026685,231.8978428,19.18237305,16.85146,0.88505554
0.1042746,224.0760287,28.76236719,17.59159,0.54873848
0.1141907,230.4114638,26.50832873,17.45351,0.58936691
0.1191469,15.39946201,0.54449884,16.97978,0.92463493
0.1111682,16.63923024,1.00857201,17.20233,0.7126503
0.1031917,237.7113164,9.07660939,17.5618,0.66236115
0.106432,212.7801717,13.65226493,17.14194,0.98666
0.1098958,234.8516239,10.09781084,17.56057,1.0356884
0.1172361,221.948898,12.72768251,17.03667,0.62545586
0.1019166,120.118296,54.10884736,17.0823,0.57411957
0.1109381,242.5225433,26.99465059,16.45004,1.04388809
0.1130325,240.4551091,29.53118799,16.56762,1.05078125
0.1059891,169.3655551,14.76467667,17.18539,0.97308159
0.1129958,129.780365,8.22845663,17.27655,0.84980774
0.1154346,176.4502097,13.95572586,17.47929,0.91705322
0.1044891,168.0116741,33.07595758,16.95607,1.00720787
0.1051501,183.1937393,34.26949895,15.90184,0.99689007
0.1039671,210.3842898,13.08049129,17.63523,0.63281059
0.115243,175.9192872,14.65124296,17.61897,0.84148598
0.1074832,199.9901507,14.47130351,17.47957,0.94658852
0.1085489,181.1071169,15.22155006,16.80914,1.00178146
0.1165907,183.6681697,15.21435143,16.88531,0.80101967
0.1026866,183.0306992,34.75871563,16.85691,0.80156898
0.1033295,218.8988054,29.85844818,15.91198,1.02584934
0.1027981,223.0847322,28.44348201,17.575,0.97689819
0.1105586,230.5837043,29.31967311,17.43758,0.69448662
0.1178194,121.8254519,55.35250755,17.24581,1.00133896
0.1108999,230.940399,29.74312099,17.13625,1.00712585
0.1119309,111.9438352,43.84958956,17.63374,0.71253014
0.1106645,227.5796791,31.64379775,17.60394,0.38932228
0.1102358,227.9824926,31.37612676,17.70885,0.81957817
0.116242,231.0738858,30.08869835,17.77229,0.98158646
0.115402,231.4703741,29.8483299,16.15803,0.9864769
0.1106347,231.5055905,29.87461271,17.87612,1.01657867
0.1161415,231.5031149,29.8535676,16.96746,0.99636078
0.1023188,141.8603568,31.15906481,16.94542,0.72190094
0.1074102,244.3101397,23.05930158,17.64152,0.67781258
0.1122347,231.4516411,30.4138319,17.23425,0.45634079
0.1134653,139.110596,30.81495236,16.89927,0.77643204
0.1103319,252.5634937,18.77318628,17.04411,1.03232765
0.10329,154.3257338,35.80922124,16.62183,0.95045853
0.1041502,323.889176,0.32985952,17.96891,0.70181847
0.1179981,316.9421079,0.7017388,19.21397,0.548172
0.1183801,191.9950844,36.5696039,17.42728,0.57996941
0.1045082,197.0080176,36.91217383,17.62611,0.62163162
0.1011007,122.0181058,50.21553961,17.52456,0.93151855
0.1165543,205.9405704,4.09647042,15.19417,1.07270908
0.1188727,141.6649567,62.67465439,17.70808,0.99442291
0.1033646,167.7062281,35.17480617,17.58722,0.67828941
0.1054209,113.305634,40.77488579,17.03091,0.70485687
0.1157523,323.92968,0.1641323,18.10775,1.02074051
0.1194839,323.9687418,0.62042592,17.91398,0.6278019
0.1115815,346.1833211,0.70687017,16.86219,1.02661705
0.1183282,173.5451889,37.11385344,17.58533,0.9881382
0.1088899,340.8830292,-0.27507142,16.97835,1.07858658
0.1116467,342.6545107,0.1470215,16.0788,1.10907745
0.1061457,341.1639864,0.56997817,16.46376,1.10816193
0.1024578,124.4520084,22.36371078,17.72342,0.6850853
0.1025099,168.0552015,37.45738647,16.93738,0.87779808
0.1139117,352.3602173,-0.66813682,17.16503,0.71892548
0.1056306,0.20068882,-0.66514374,18.70353,0.62531471
0.1017314,4.63820801,-0.67202752,18.94655,0.35498238
0.1097331,138.1820118,27.34632451,17.67108,0.71364594
0.1098896,133.4358083,25.55478995,17.36809,0.63256073
0.1107301,10.6670874,-0.69381766,17.17728,0.98467064
0.1159519,19.15567337,-0.81771975,16.89286,0.53733444
0.1194147,29.31704837,-0.80791833,17.64718,0.65190125
0.1053793,3.3549039,0.9153498,16.95024,1.03091049
0.1154195,4.44062572,0.99559298,18.42723,0.97705078
0.1018469,238.9986036,5.05740401,16.96854,0.81464767
0.1131598,343.2601521,0.29407555,17.34951,1.09535027
0.1191591,323.8389403,-0.24401391,17.84639,0.49555016
0.1032995,315.6604473,0.17953423,16.23401,1.05820847
0.1128788,210.5156349,48.5414299,16.78802,0.80397224
0.1142362,252.1103521,25.35650037,17.66345,1.11132431
0.1062349,324.5965049,0.97595553,17.66232,0.97644615
0.1184558,350.5963236,1.11008798,18.84398,1.12794876
0.1012295,249.6969012,28.24411576,16.54789,0.90958595
0.107278,207.7448528,50.18791648,16.91937,1.14889145
0.1001311,138.561647,30.01945814,17.75221,0.93394661
0.1028653,181.1148389,32.08064996,17.8784,0.88830376
0.1131398,168.3060076,38.6397691,17.43233,0.61045265
0.1122944,173.3820217,39.34722646,16.04201,1.04834175
0.1162854,132.4541376,27.30396486,17.72578,0.97651482
0.1005408,152.4621967,35.66841041,17.10554,0.83288765
0.1177009,154.5752196,36.19225598,15.75838,1.04682636
0.1189036,166.3881389,38.73454085,17.66235,0.6631279
0.1162565,165.0648722,39.03299281,17.66471,0.99667358
0.1123204,172.7138762,40.42090121,17.87092,0.63524628
0.1017646,182.1824122,41.10237438,16.53397,0.81763077
0.1175237,186.6612915,41.24159715,17.15409,0.95437431
0.1005595,187.5997316,36.22420186,16.24951,1.04119682
0.1017992,196.7930727,36.19761357,17.19251,0.96661186
0.1160742,204.2963492,35.17112158,16.9063,0.83754921
0.1110859,212.4110046,33.42052019,17.43652,0.71051407
0.1002384,203.495737,31.90128611,17.02155,0.91225243
0.1194992,159.1354344,36.07703973,15.97935,1.08237171
0.1174039,120.9452954,20.0937908,16.93189,1.0165863
0.1011254,165.1686333,38.58990034,16.72516,0.70367432
0.1165759,184.907428,40.24309045,16.33343,0.89927864
0.105347,188.2614596,40.3093495,17.43263,0.68882942
0.1181108,198.4438651,31.44878888,16.02229,0.98377037
0.1004516,200.0454037,35.29661338,17.48459,0.72197151
0.1129791,215.2654199,13.77451371,16.90138,0.69200325
0.1164021,245.840971,8.2473787,17.12128,1.10629272
0.1025894,120.7307478,54.34107164,16.14702,1.27321625
0.1047259,247.3612858,24.64460262,17.22607,0.97236252
0.108601,240.9821387,29.50230666,16.18083,0.98023987
0.1023499,138.0727712,29.04312873,16.61748,1.04283714
0.1036181,247.8360498,25.0270534,17.13957,0.99047089
0.1141941,223.7084072,32.20212484,17.43766,0.64314842
0.1082071,214.8265602,21.40913648,17.3433,1.120718
0.1031762,128.4992359,15.67896498,17.49584,0.97689819
0.1148205,225.1801373,19.41023755,16.5848,1.0174942
0.1154558,225.7689558,19.25736091,16.73674,1.06621933
0.1035371,136.5044686,19.16036605,17.46172,1.0177021
0.1081846,212.1752227,22.84967277,18.30198,0.18886566
0.1074453,216.4265802,22.03314609,17.80236,0.52684593
0.1165731,226.5381853,19.46848835,16.95326,0.81546593
0.1011741,215.5299701,22.64393513,16.86895,0.69120216
0.1135929,221.4482965,21.33711166,17.65997,1.04458618
0.112077,221.8282092,21.12783181,16.41187,0.84483719
0.1144049,222.6008056,20.99361188,17.64491,0.94573212
0.1158461,206.7796437,31.72737926,16.27684,0.88563728
0.1004539,229.3247292,19.20841643,17.67939,0.76181221
0.1056767,248.4974232,12.4847412,17.50486,1.01966476
0.1178269,227.7125129,20.09111569,17.51818,1.01074409
0.1124643,240.8414248,15.89615713,17.54378,0.66378403
0.1071172,240.9779899,15.8415634,17.02197,0.98311234
0.105586,204.7430638,8.50511129,15.91912,1.01189804
0.1164429,229.9446922,30.67703861,16.36127,0.67406082
0.1042241,209.5346307,8.24239595,16.85457,0.98582077
0.1099928,225.355196,7.13056105,17.61913,0.55877113
0.1056633,187.6617002,9.88665077,17.6951,0.86439514
0.1158269,190.2305926,9.85807123,15.9325,0.99057102
0.109473,212.250545,8.78582418,16.72743,1.0275631
0.1065354,212.9860643,8.70970293,17.09098,0.98361015
0.1167032,220.4894163,7.95889182,17.36213,0.99622536
0.11838,227.2554071,7.22653683,17.15369,0.91500092
0.1185538,239.4364406,5.78803653,17.36864,1.03608894
0.1027187,209.9153454,9.42381769,17.39404,0.87087059
0.102345,228.6344466,8.06865848,16.02429,0.99973488
0.1160174,190.2392934,11.13847973,16.87465,1.10635567
0.1147848,190.4595433,11.08333235,17.66163,0.97758293
0.1134087,211.1035918,6.27689291,16.26529,0.73163605
0.1152204,208.8077525,7.24241238,17.42263,0.97460938
0.115426,209.5191783,7.59080117,17.66864,0.99762344
0.1161904,236.4443239,37.44044321,17.57,0.68394279
0.1118235,209.8727015,11.55692935,17.34265,0.99597549
0.1057673,233.0729928,8.60895281,17.01655,0.60997581
0.1172962,184.168372,15.13461059,16.71688,0.65075111
0.1073169,233.2076756,8.40693343,16.69419,0.92684174
0.1011237,238.4953352,7.515648,17.72918,0.89398575
0.1172511,223.1581715,10.77286055,17.54151,0.74106789
0.1185415,244.8341545,6.38421206,17.74887,0.49625778
0.1171437,209.1779799,13.40267403,17.33768,1.03151321
0.1080088,170.1340809,37.9293533,17.6542,0.67780685
0.1175505,203.7274744,14.33930392,16.88474,0.95317268
0.1086195,181.5396976,38.85166477,16.90085,0.91789818
0.1175677,155.4137464,35.3584198,16.83182,1.01592445
0.100419,184.8129683,39.20053364,16.70084,0.72499084
0.1107981,201.644146,38.11653031,16.59455,1.0499897
0.1119725,207.0959277,37.2104547,17.1978,0.85613632
0.1190222,217.5079602,13.17749751,17.56953,0.62528801
0.1139759,137.0307972,30.38448091,17.13283,1.21822357
0.1032298,247.3218471,25.10746229,17.55865,0.83764458
0.1049736,208.1428956,34.89719213,17.38096,0.67799187
0.107967,220.6322741,30.70218206,17.84118,0.56938362
0.1021588,148.9097983,13.05279638,18.4534,1.01305962
0.1095298,226.840127,28.91312921,16.87248,1.00918579
0.1123721,228.719781,28.27472136,17.17526,0.86833572
0.1179048,157.5913679,12.46191956,16.28465,0.82132912
0.110249,233.3636992,27.57512675,17.3878,0.7933979
0.1113469,242.7774717,22.80101709,17.81526,0.63610649
0.1075975,15.94995101,0.79765007,17.42525,0.75649071
0.1008872,329.1830479,0.0921511,17.94078,0.4805069
0.100348,330.036844,0.17991039,17.56129,0.55694771
0.109198,330.3472401,0.09387982,18.51442,0.70269203
0.109536,340.9206654,0.11266889,17.60207,1.13641739
0.1171897,336.5039411,0.53055547,18.9923,0.54210281
0.106489,341.3634011,0.86916456,17.92228,1.05560684
0.1010154,342.2404769,0.95591557,18.25984,0.56564522
0.119568,126.3510717,53.81827926,16.59808,1.0865078
0.113453,185.9277813,16.14022738,17.04828,0.82358742
0.1151311,319.6148966,-0.32538585,17.16001,0.8179493
0.1191218,323.9717384,0.44886999,17.57873,1.06233978
0.1061409,198.5353066,39.50019697,17.67459,0.29289246
0.1028441,201.8965039,39.11849654,17.66133,0.51609993
0.1180517,205.6750061,38.41839476,17.27971,0.59609985
0.107846,346.6628707,0.69048704,17.02511,0.98467064
0.1152765,352.0286034,0.72835986,18.31374,0.40110016
0.1153628,326.0856475,0.17382053,19.45459,0.53907394
0.1091932,329.7519325,0.01826539,19.68563,0.79609108
0.1090293,331.2700202,0.19614769,17.72882,1.04430962
0.1018256,183.6108899,36.6985022,17.27692,0.5422802
0.1125836,240.8546049,29.63218135,17.39178,0.74141693
0.1139333,241.6556752,29.16030467,17.07924,0.65029144
0.111798,238.0163087,31.81677207,17.05412,0.97437096
0.1114858,240.7233622,30.2264924,16.72332,0.96884346
0.1101591,228.2370421,30.30452938,15.61925,1.03826046
0.1069439,229.5759688,29.88049463,17.01379,1.00865936
0.1150336,224.004489,32.50400453,17.2914,0.97366524
0.1078717,224.913448,32.19446411,17.8647,0.77951431
0.1093994,228.9780539,30.47604897,17.21742,1.0298233
0.1089479,230.874699,29.78930785,17.54394,1.00785828
0.1003885,130.2988449,25.60933742,17.52054,0.90954399
0.1010371,133.5565678,27.28696997,17.38258,0.9171524
0.1129324,242.5732365,23.48777867,17.72332,0.84270859
0.119069,132.7861223,27.25531978,17.79594,0.93591881
0.1015343,140.5104068,30.97680042,16.76867,0.86411858
0.1002168,245.4242212,21.93253314,17.41188,0.69552422
0.1037016,223.7953653,33.02249791,17.09667,0.51074219
0.1198035,231.2726382,29.91933722,17.20267,1.03507423
0.1147148,154.6758221,43.29964829,16.46125,1.03665161
0.119718,156.7543665,43.92029554,16.35652,0.81383324
0.1125863,196.1634923,47.122257,16.9422,0.75782013
0.1106547,167.0369744,40.36392597,17.66079,1.06178474
0.1121599,169.0292712,46.95843735,16.23408,1.00309563
0.111909,170.0069404,47.08861988,17.4842,0.99459267
0.1147705,172.7220842,47.47303871,17.58629,1.00116158
0.1171358,50.12730522,-1.25693556,17.13818,1.05150986
0.1142104,179.1401197,47.98058448,16.18453,0.98748016
0.1115942,169.9754877,47.48716447,16.78745,0.95318985
0.1054123,214.1453871,43.33576012,15.84498,0.99824142
0.1148145,196.5959854,46.9987613,16.7664,0.9803524
0.1025297,174.6147078,6.21290086,17.88064,0.48091316
0.1029251,176.1073815,6.57740712,16.4829,0.75601959
0.1176261,197.4061497,6.9850598,17.64093,0.7526207
0.1142739,222.9612567,41.18935253,16.70474,1.02458382
0.112458,169.0957684,53.40410523,17.80009,0.36115265
0.1022395,149.2070996,59.31884993,17.06102,0.74852753
0.1047386,180.2674077,56.10409496,17.65911,0.8373394
0.1143256,140.828506,62.85888165,17.51092,0.99517059
0.1087781,126.9182781,56.0254138,17.56333,1.00656891
0.1024651,196.5469431,36.33622026,17.41206,0.87355995
0.1189389,112.5648604,41.10194963,17.43444,0.81992722
0.1051876,132.2851329,60.24252643,17.38949,0.86553574
0.1197455,139.9406987,63.61092066,16.87538,1.11305237
0.1123158,110.6338274,42.04811789,16.52162,1.12903786
0.1030506,169.9135141,37.72234122,17.25586,0.98871422
0.1071434,9.61342061,0.56433319,18.52822,0.35982323
0.1106832,11.65106482,0.44123303,17.87558,0.43742561
0.11526,9.04839556,0.95426658,19.10512,0.3819313
0.1127746,146.6394407,29.70059477,17.32096,1.06390572
0.1049825,11.09131017,0.87315067,18.16613,0.32001114
0.1077005,125.2849631,20.18140332,17.51431,1.02007103
0.1081867,15.90739846,-1.20056945,16.57351,0.90913582
0.1078224,19.43287506,-1.10053698,18.21031,0.34985924
0.1148691,28.43539577,0.47981461,17.08146,1.04140663
0.1049283,240.4389152,8.06649093,17.81384,0.80062103
0.1034745,237.7248577,9.13549103,17.03672,0.93124008
0.1116338,221.6324705,12.38739703,14.86881,4.23388195
0.114868,236.7450486,9.82464778,17.52841,0.67556572
0.1031191,226.1039825,12.09786765,17.2126,0.95615768
0.1010177,242.8448862,8.80386288,16.95235,0.64518356
0.1074486,221.1219952,13.4118901,17.06249,0.96658516
0.1185895,149.8990603,67.50970907,17.15998,0.88069916
0.1180378,339.1706481,0.02313546,16.78366,0.91033554
0.1191154,244.9846842,33.09270197,16.59021,0.99923134
0.1082714,344.8903939,0.11004535,17.49034,0.91322708
0.1078517,193.8832872,52.43061953,17.1301,0.4876442
0.1180645,113.2656486,39.81527592,17.74628,0.94866562
0.1050943,191.6590333,53.53628865,17.60058,0.62512779
0.1118765,194.8812834,53.26499449,17.91613,0.07591438
0.1179533,125.0405051,54.29254258,17.76982,1.08226395
0.114204,214.4665359,49.8199694,16.97383,0.92376328
0.1073705,230.7582381,31.2238214,17.33068,0.88653564
0.1189386,143.7194196,64.91292998,17.17582,0.62330055
0.1190853,145.5837654,65.87495025,16.9537,0.80575752
0.1041956,210.491447,38.84038798,16.35546,1.03615952
0.1175379,309.4341568,-0.89320876,17.54831,0.835783
0.1137967,238.4964391,23.05570247,16.65764,1.05638504
0.1110601,224.6973312,21.9278289,17.36267,0.95188713
0.1160263,223.9979239,29.23393309,17.3644,0.62881279
0.1123293,226.3599562,28.43427314,16.52373,0.98262024
0.1119736,228.3342969,27.75504648,17.24623,1.0389595
0.1106147,224.3884211,22.42326619,17.29136,1.04324341
0.106248,220.9294356,23.7671104,17.49802,0.69035339
0.112375,228.3389946,28.25057483,17.45199,0.983881
0.1166719,229.3444867,27.88283568,16.02315,1.04407501
0.1126954,240.2605211,22.95297318,17.44248,0.9884491
0.1164817,161.8300596,31.65624419,17.02697,1.03010178
0.1160304,162.7060346,31.80517938,17.50927,0.94503212
0.1067706,207.2631974,31.73152525,17.49071,0.71259689
0.1132676,209.5973942,31.21326514,17.49372,0.97499084
0.1162118,223.7338544,19.77539616,17.39931,0.97190857
0.1157054,165.8929353,32.67921324,17.27207,0.98423958
0.1124173,206.0030615,32.5124732,17.45709,0.59357643
0.1116923,207.830613,32.16368873,16.2288,1.05700493
0.1048472,209.4573524,31.7734359,17.24266,1.03502083
0.1170045,253.4100246,43.17019297,17.7673,1.02478409
0.1183326,259.4126565,34.141293,17.26267,0.75487518
0.1102399,259.9622195,34.12515757,19.93125,0.64464569
0.1127033,259.9761268,35.16900945,18.56213,1.81755066
0.1192674,251.0759278,49.76740233,16.8544,1.05276489
0.1092016,242.6793691,58.29432555,16.92947,0.98034096
0.11446,18.07912847,24.59236098,16.23045,0.84967422
0.1030871,344.8583305,22.2980629,16.30082,1.02147293
0.1037975,157.4469023,25.7656418,16.49504,0.85907555
0.1156336,350.4592889,27.63451967,17.60493,1.19965172
0.1188976,349.0987003,27.58659417,16.94382,1.10543442
0.1005431,335.6511007,14.32651598,17.28884,1.01332664
0.1037323,253.8007583,27.83228058,16.72052,1.02289963
0.1060086,320.335647,-3.35019458,16.39265,0.9825573
0.1099153,262.8644934,26.44004257,17.20181,1.15787697
0.117771,20.03281071,23.69067632,16.76797,1.14861298
0.1012338,18.45354933,14.67753579,17.47908,0.75222969
0.1149048,207.1277046,34.38155332,17.43698,0.8537941
0.1131254,213.1970895,33.08482288,17.65528,0.5579319
0.1118812,227.5841877,28.44418941,17.05297,0.98700333
0.1177379,218.7713153,32.08114735,16.72501,0.51601982
0.1137414,227.066012,29.19353224,17.55497,1.08917427
0.1191809,230.0084666,27.83102027,16.44932,1.04898643
0.112341,229.6546658,28.59464681,17.46394,0.70780945
0.1008193,220.6789088,32.28364637,17.10146,0.77433777
0.1105695,230.417785,28.72269463,17.76296,0.96247292
0.1050051,199.5857904,37.27293844,17.37702,0.83515358
0.1069681,227.1832296,30.39543849,17.14489,0.99626732
0.1047604,207.1961928,36.47495137,16.74506,0.86824417
0.102395,124.193419,34.52751383,16.67644,0.96460533
0.1020609,128.875333,34.19835264,17.66475,0.52680969
0.1133113,136.8508604,34.38686417,16.76106,0.96998405
0.1156359,138.0503093,34.26250634,16.0453,0.91714096
0.1076441,150.5232775,31.90385558,16.69022,0.75095367
0.1087341,132.1359726,35.25719854,17.77473,0.65112114
0.1123988,143.2105358,33.80335699,17.68854,0.56244087
0.1170124,151.8786776,32.4431054,17.37957,0.90536118
0.110095,241.0642278,24.02229948,16.52354,1.08730125
0.1183425,119.5808545,19.96981286,17.54712,1.04264259
0.1115496,227.1268532,31.23412038,17.36831,0.76629448
0.1029808,139.2063074,30.95482998,17.38732,0.92919731
0.116889,230.3781345,29.8851012,16.64087,0.88977432
0.1110509,227.7940952,31.56773237,16.65215,0.7694912
0.1170715,231.1039864,29.99197098,17.02586,0.88716888
0.1129442,232.5314834,29.51521043,16.7092,1.05038261
