z,ra,dec,r,grModelColor
0.4754231,145.2992674,18.8606719,19.95215,1.52598
0.4661735,150.1424305,20.878165,20.24438,1.77777863
0.4673386,141.9972009,19.27019331,19.93841,1.78418732
0.4891943,143.5346943,19.54725985,20.61411,1.35723114
0.4572284,146.6150656,20.45415264,19.37478,1.62801933
0.4107159,175.4706286,23.73645747,19.44722,1.7694912
0.4691336,177.3940436,23.80647037,19.99764,1.57319641
0.4956531,26.38564349,7.49581356,21.08518,1.88985825
0.4870525,134.4620577,19.05775464,19.60314,1.68336105
0.4830613,166.2587306,27.72606586,19.79468,1.51019859
0.4604381,170.6334487,21.94485633,20.15294,1.94061089
0.4487433,179.2152405,22.45668646,19.6611,1.70960999
0.4900669,166.7856683,27.79981799,20.38053,1.39598656
0.4956213,187.0854936,22.61849711,19.83317,1.8541832
0.4469236,177.8314712,28.82264839,19.02702,1.99694443
0.4617008,186.3393528,29.12572845,19.41456,1.95244026
0.4112692,118.7109608,12.41782337,19.96611,1.64045525
0.4803919,122.2367801,14.17154829,20.24533,1.65400696
0.4109158,195.2968666,22.34505224,20.68309,1.81533813
0.4815119,126.9919283,16.44210571,20.01737,1.71994019
0.4899735,127.2591761,16.43690228,20.4904,1.69084358
0.4851806,206.0896912,21.15714776,20.59477,1.71917725
0.4453197,128.5350202,17.13832849,20.09447,1.36312103
0.4940586,131.6196004,18.36722843,20.529,1.85871506
0.4649253,158.4647104,26.85612695,19.75464,1.47166634
0.4312503,164.0068213,27.89334672,19.90561,1.72216988
0.4788421,123.4191665,15.36089413,20.2377,1.71149063
0.4416211,129.4338553,17.9127667,20.39669,1.57870293
0.4833195,135.896144,20.64909169,20.64707,1.43787766
0.4295587,138.641876,21.564129,19.55512,1.84858513
0.4710394,144.8482101,23.74989945,20.01477,1.67595482
0.4958744,148.0704197,24.71151301,19.84242,1.71001816
0.4978866,148.4032176,24.77761454,20.39689,1.37624168
0.4321583,161.8264988,27.95152798,20.05738,1.66777611
0.4898133,131.1639731,19.14829222,19.85682,1.54961395
0.486779,223.547028,18.51492293,20.10394,1.73093224
0.481434,132.2968665,19.61756794,20.91417,1.46100616
0.4596687,133.5914385,20.16898499,19.08527,1.464571
0.4799359,144.884314,24.06081218,20.15682,1.79530334
0.4569189,229.0960694,17.13736969,19.39559,1.77226067
0.4843968,150.6806452,25.73085831,20.65217,1.70650864
0.4329018,154.7103077,26.79908485,19.19266,1.5118885
0.4885326,162.5915378,28.46420235,20.6771,1.36128426
0.4286404,163.9944783,28.64678353,19.16239,1.79127884
0.4870322,165.2064675,28.91166344,20.74718,1.77276611
0.4775981,166.4980196,28.98326274,19.98176,1.52394867
0.4082371,151.3985325,19.89482548,19.4877,1.79186249
0.4570163,129.1605492,18.65905276,20.20767,1.6986599
0.494219,141.1711452,23.28389326,19.85868,1.79906273
0.4621353,143.0194122,24.02746457,22.73069,0.36364746
0.4775802,155.9810134,27.49042966,19.93061,1.54380417
0.4079297,160.7617975,28.49118699,19.42585,1.74888992
0.4319421,161.1317343,28.53401403,19.43945,1.81187248
0.4987377,161.4198417,28.62529855,19.95173,1.58377647
0.4770292,163.2158849,29.04079772,20.28085,1.60132599
0.4877877,165.3250425,29.19766912,20.00336,1.74870682
0.4835753,165.3890866,29.24591997,20.26127,1.51845932
0.4729767,167.9476839,29.54996597,19.98553,1.2896595
0.4064028,230.7476425,18.08081367,20.69372,1.83900642
0.4425232,234.978568,16.90667477,20.06845,1.50422859
0.4094828,235.4664946,16.71967593,19.20884,1.7182312
0.451544,242.1222851,14.37607411,19.70455,1.67761993
0.429723,256.2697633,38.59356615,19.45282,1.83845329
0.4650269,242.2192258,14.23013288,20.5384,2.04774666
0.4962603,232.086422,18.12151011,20.62321,1.40128517
0.4165764,208.8719573,14.87572171,18.84662,1.59382629
0.4212553,209.5385543,14.86628696,19.64227,1.83262253
0.4304525,211.645644,14.53005707,20.11563,1.42899704
0.47451,214.5438798,14.19804354,19.82175,1.63238716
0.4061384,217.7378992,13.66370131,18.69557,1.83396912
0.4932199,235.4854408,10.22107154,20.81818,1.64738083
0.4076518,245.6610711,7.56425366,19.58903,1.88882256
0.4073982,210.2959637,15.25450808,19.39489,1.76582146
0.4825506,224.0035744,57.0390599,18.64385,1.75879478
0.4442278,210.4933563,15.11684248,19.63229,1.61707497
0.4574491,210.9134949,15.14827595,20.27329,1.67812538
0.4652358,236.4103895,10.35904081,19.89795,2.00719261
0.4724382,205.3369542,-1.35271079,20.23568,1.54489899
0.4213445,243.4884388,8.61159372,19.07068,1.82124329
0.4832597,207.9716557,15.83959012,20.09988,1.68553925
0.4794751,210.7507858,15.57130674,20.67263,1.66564178
0.4414476,204.0865274,4.44398176,19.54211,1.7648468
0.4600871,211.7946051,15.42103851,19.57847,1.68512344
0.4927127,217.207811,14.68519296,20.59383,2.15245628
0.4998381,222.9831491,13.73509477,20.3043,1.33196259
0.4799192,224.3751805,13.28867446,20.00819,1.80020905
0.4275481,242.714946,9.128195,20.45497,1.71450806
0.4171396,244.4109437,8.74201446,20.37641,1.62578964
0.4870327,206.0992332,-1.60702415,21.03522,1.67937469
0.4943276,203.5911272,16.78900153,20.26735,1.36771774
0.442311,204.1366515,16.70110693,18.54148,1.71295929
0.4844589,206.3515317,16.47915975,20.13562,1.91223145
0.4631758,207.3821325,16.44259812,20.29434,1.6743412
0.4077446,209.7210934,16.09515687,19.69166,1.57483673
0.4665843,212.2147649,15.68854045,20.05275,1.95764732
0.4968219,202.9595571,7.42031571,20.60469,1.73449898
0.4675312,216.6305301,15.11429586,20.15691,1.48068428
0.4492747,225.6796277,13.59557267,19.17407,1.82288742
0.4482795,235.1191207,11.58215306,20.02753,1.68661308
0.4200544,242.8730517,9.51918088,19.16182,1.70965385
0.4741533,203.97399,17.07225775,20.2202,1.61141968
0.437396,207.847902,16.6540777,20.01457,1.86865044
0.4219964,206.9559506,0.77335764,19.32692,1.83331108
0.4595062,211.1160284,16.23253862,19.27213,1.73605156
0.4950964,219.6282339,15.49178553,19.8803,1.82074738
0.4294884,262.2347161,32.36679286,19.43227,1.85807228
0.4711162,261.4000896,38.84290681,19.38984,2.0323658
0.4708566,242.3680032,11.63714305,18.8469,1.83561516
0.4994101,237.6558723,14.03955773,20.63831,1.38202286
0.4967169,353.0915643,23.37495607,20.69364,1.57331657
0.4724045,330.4012612,6.74077194,19.9507,1.848423
0.495076,330.4889546,6.80537975,20.73063,1.75520134
0.4364794,334.7465073,7.06833348,19.36508,1.84362411
0.4450494,336.7026086,21.61755074,20.65402,1.70430565
0.4889546,336.0571472,7.18546898,20.31962,1.49817276
0.4956042,317.6369471,6.09836232,20.95589,2.06108665
0.4180626,335.5174948,7.40274403,19.05641,1.89142799
0.457482,343.9865347,8.03862431,20.03176,1.68410301
0.4786889,8.66247301,6.8236411,21.04404,0.97330093
0.4141209,22.27985479,6.45324762,20.42731,1.62481499
0.4709126,21.99960794,6.78377649,20.81868,1.78833199
0.495178,8.5448422,7.60730823,21.08904,1.6772728
0.4630634,3.99386007,24.65305232,20.08805,1.66539383
0.4297266,22.81521188,7.2448402,20.82972,1.93899155
0.4003751,11.06907588,8.00320093,19.38214,1.78400993
0.4362523,15.20553663,7.8304758,19.07673,1.6545105
0.4867283,9.69815318,24.52427388,20.16467,1.4780941
0.4601884,21.35328782,7.71951388,19.63789,2.14396095
0.4954342,337.395646,22.47347889,20.74634,2.07658386
0.4869066,0.69515905,8.35114014,20.05179,1.77358627
0.4555155,15.97599718,8.28564344,20.7921,1.62460709
0.4732804,16.19427386,8.32801353,20.56538,2.03585243
0.465747,33.20908626,-3.72748002,19.15202,1.76861954
0.4793848,31.79424159,-2.96812647,20.63879,1.54406166
0.4841329,9.58135879,24.93686064,19.12802,2.01361465
0.4515776,32.582984,5.77800974,19.68167,1.70245934
0.4506056,32.63900219,5.78968429,20.28648,1.71616554
0.4059426,34.48799985,5.59176853,19.52355,1.77509689
0.496826,32.02383052,6.11311192,20.30141,1.7231617
0.421261,33.01573821,6.98297474,19.57545,1.91406822
0.4771642,25.28057514,22.71794326,20.71662,1.71852493
0.4899823,33.582487,6.92047735,19.99355,1.93078232
0.4317089,22.72044372,7.91424057,19.49169,1.7586956
0.4362016,22.80930502,7.90349434,19.65359,1.68084335
0.4594533,23.57290271,7.74898959,20.06919,1.74814987
0.4532464,23.67080276,8.29237985,20.55272,1.57469177
0.4646974,126.0878385,13.53308916,20.66403,1.7064743
0.4412923,130.4491217,15.01050571,19.92252,1.6556797
0.4978339,133.0325861,16.33400832,20.36289,1.66644669
0.4886722,126.0766864,12.91478624,19.43881,1.75985146
0.4986072,135.7253331,15.89867668,20.22187,1.59830284
0.4721211,130.5537207,14.71484257,20.24607,1.73089218
0.4791156,131.1305674,14.84470105,20.69291,1.67334175
0.4296039,125.0521531,10.31586596,20.22877,1.70619965
0.404963,340.1187428,1.36437224,21.62034,-0.07795715
0.4592279,130.4297494,11.71235696,20.19213,1.76536179
0.4949839,135.7891081,13.73624897,19.56082,1.72197151
0.4495506,135.893517,13.75236686,19.34934,1.89453316
0.4378476,26.70966161,-9.86624473,20.07009,1.86120224
0.4287806,26.75460903,-9.82659452,20.13871,1.66891861
0.4332802,15.43841708,-8.07314102,19.64592,1.82893562
0.4184759,16.87413967,-8.15978649,20.4023,1.41913414
0.4550601,2.42577147,-7.90043541,20.01358,1.83891678
0.4796182,10.50675159,-7.83800196,20.14253,1.67102814
0.4036079,10.64211273,-7.74239539,18.99166,1.68749428
0.4641749,12.70956739,-7.80934805,20.9236,1.64998627
0.4735518,328.8992827,-0.89801565,20.87379,2.45202637
0.4878564,14.33115986,-7.67083215,20.08508,1.53624725
0.4503681,18.60269422,-7.68870168,20.08851,1.78496933
0.4808407,19.84974629,-7.66132736,20.36509,1.5720005
0.4532586,117.1480569,24.1477313,20.33552,1.75650406
0.4052645,20.80625822,-7.50138596,19.59711,1.73793411
0.4587008,21.65699661,-7.41598335,19.40614,1.75610542
0.4566342,22.37245563,-7.5277864,19.86779,1.76229858
0.4238344,22.37516668,-7.55319994,19.12582,1.6330471
0.4272589,4.95226721,-7.45176849,19.59948,1.88736343
0.4599074,6.2421192,-7.33823204,20.05454,1.53229713
0.4547087,22.15276549,-7.00278168,19.56751,1.84633064
0.4215963,5.26799426,-7.00613579,20.29577,1.59808159
0.4011077,5.80995432,-6.900935,18.81911,1.71756744
0.447564,128.1800173,4.33239264,20.64016,1.65736198
0.4760577,18.49831267,-6.82005115,21.30433,1.6410923
0.4374152,21.42120685,-6.58441888,19.43365,1.90660095
0.4358406,0.14608674,-6.55450198,19.42936,1.77465248
0.4950918,184.3346879,8.62929334,19.93077,1.67778015
0.4714992,0.92356694,-6.64133469,19.95588,1.81896591
0.4988687,9.19100381,-6.63148823,20.45952,1.27615547
0.4033611,12.11040325,-6.50720157,19.52866,1.9332695
0.4750325,13.8331704,-6.49648572,20.03252,1.96304512
0.476617,22.15189254,-6.30606182,20.30161,1.72151756
0.4243781,342.2552175,17.59711963,20.20865,1.54800224
0.4957141,168.8201894,8.5150269,20.65907,1.82963181
0.4686487,351.8128048,18.65039563,20.51444,1.49057388
0.4846665,3.05455626,18.99251286,19.91658,2.09067345
0.4041258,7.58550779,19.12513834,19.72226,2.10066605
0.4761014,7.62736659,19.07317356,20.05342,2.12058449
0.4358214,353.2335031,19.11528789,19.60321,1.83969879
0.4090804,356.359193,19.16830638,20.31625,1.77991104
0.4744754,8.06792541,19.45569521,19.65212,1.68671036
0.43533,337.7597667,17.77454537,19.64793,1.80169106
0.4727286,1.7960294,19.79441372,19.97531,1.73209381
0.4447533,3.66201362,19.8897548,20.59687,1.57715988
0.4785035,330.0244198,16.97697286,20.48528,2.09114647
0.4977186,350.479778,19.70957854,20.23086,1.82644463
0.4700133,1.61029737,20.31876891,20.1721,1.61929893
0.4544145,341.9750311,19.21079075,19.32421,1.81490898
0.4001807,237.2023513,42.86341761,19.50258,1.88516045
0.4556177,342.147231,19.30447627,20.95732,1.53420448
0.4584748,350.6807845,20.1443742,20.14622,1.71844101
0.4257159,252.8836329,30.71270755,20.36034,1.69748306
0.4923195,27.49528336,26.85173647,20.54429,1.77415276
0.4775713,200.4109571,23.34549995,20.50925,1.47006989
0.4942913,189.6827405,24.38653805,20.81403,1.92114449
0.4830959,203.4870723,23.23767062,19.86441,1.3021183
0.4854043,180.8490311,24.86159009,20.25524,1.7720108
0.4086525,188.0581637,24.87691551,18.717,1.7374382
0.488942,189.658864,24.82777144,20.25444,1.36984062
0.4324556,201.0047719,24.11046876,19.66314,1.59516335
0.4826279,203.0284531,23.7173985,20.63607,1.83832932
0.4033317,205.918287,23.4300438,19.40473,1.79372978
0.4249281,233.6864026,12.83917821,20.58829,1.83955574
0.4885384,181.1691047,25.17621071,20.5639,1.97354126
0.410376,175.739526,25.54343717,19.92915,1.60574341
0.4514901,186.5720841,25.65537817,20.39535,1.40497589
0.4641247,190.9858431,25.59959081,20.30249,1.64106178
0.452015,202.1077941,24.82061281,20.25868,1.5065918
0.4631661,202.5993278,24.75340244,19.87001,1.72185326
0.4739668,173.9112715,25.7932352,19.55047,1.81026077
0.439023,183.5743907,26.1275734,20.09787,1.54889297
0.4857571,237.4994948,12.55877344,20.07855,1.18353462
0.4990905,200.3248496,25.42694772,20.91862,1.42402267
0.4793502,243.1655488,10.90570517,20.00646,1.29718399
0.4266703,202.2161196,25.09247073,19.86612,1.25794411
0.4852173,133.3600388,16.06479674,20.27065,1.80332565
0.4871409,134.1593909,16.28752127,19.96335,1.76937866
0.4537821,136.4017456,17.46236163,19.47477,1.75287247
0.4890695,233.3076655,14.65092842,20.14588,1.64184189
0.4996405,206.2747702,16.22464584,20.39012,1.31627464
0.4354903,124.1050316,11.64439242,20.0945,1.8557148
0.4849972,139.363732,16.89452098,20.488,1.66498375
0.4626867,321.1698107,-2.21864219,20.36947,1.52115822
0.4356576,141.3989256,17.35579027,20.89495,1.82717133
0.4854254,146.4223872,18.92086351,20.30996,1.55141068
0.4958823,228.8928074,11.79074083,20.83472,1.79964256
0.4638029,152.8076203,20.26889902,20.13178,1.64239693
0.4907401,240.4607655,9.58940896,20.94143,1.70385551
0.4745659,118.1913144,9.59693853,20.20912,1.53041077
0.4322195,126.4480875,12.91432044,19.18411,1.65519524
0.4153872,141.8343518,17.9555828,19.53143,1.85773849
0.4737766,145.0876703,18.94844944,20.81297,1.51194572
0.4546888,117.8112058,9.79472249,20.41395,1.60562325
0.4652421,129.0562476,14.24636729,20.40725,2.02649879
0.4845105,129.9339858,14.58538472,20.57001,1.61102486
0.4985938,133.3555943,15.78776295,19.53447,1.75845146
0.450299,136.5409572,16.93446862,19.898,1.84761429
0.4621229,138.9300606,17.5519025,20.28142,1.74742699
0.4511825,212.759439,16.33955124,20.14845,1.23940277
0.4097063,140.5020634,18.09410344,19.23853,1.81495667
0.4261143,141.7087377,18.49214989,19.35871,1.80919075
0.4975453,160.9330689,22.68209837,20.79759,1.61967278
0.4988895,225.5388629,14.74959011,20.58616,1.6848526
0.4697636,230.4337571,17.31934821,20.17155,1.66653252
0.4878563,191.4221154,23.86312019,20.1561,1.65314484
0.488275,191.601601,23.84415768,20.20203,1.79454613
0.4237342,196.5472477,23.5953541,20.1875,1.63975906
0.4937133,196.6456977,23.51638769,20.01392,1.71965981
0.4351153,187.6856406,24.41496647,20.25371,1.60503006
0.4480808,192.2413888,24.25847589,19.56947,1.86095238
0.4342981,194.6900653,24.07925978,20.4277,1.64352417
0.4726526,195.0805401,24.04873617,20.95779,1.6859417
0.4734298,197.3934655,23.99685546,20.49779,1.88897514
0.4826001,199.0099997,23.75322158,20.0261,1.79376411
0.4448198,182.3310921,24.85771107,20.19979,1.81967163
0.4267153,184.1023219,24.79121647,19.42028,1.71722221
0.4113638,190.9130894,19.93015422,19.57804,1.96842384
0.4420189,200.0539014,19.4355414,19.26192,1.66813278
0.4237903,200.0607416,19.47351126,20.0537,1.36372566
0.4492418,188.7565575,24.78626014,19.55484,1.727705
0.4400857,205.2907449,23.57993815,20.07786,1.6835041
0.4898176,180.2791612,25.1408863,20.80631,1.48102188
0.4516303,223.1368401,16.12821452,20.27539,1.52433968
0.4777436,185.2029618,25.22476054,19.73579,1.56523132
0.4387623,185.447528,25.21929777,20.046,1.59595299
0.4951324,177.8876232,20.28062274,20.36066,1.92297173
0.4131844,188.7805693,25.27614097,20.34184,1.60458755
0.4660152,190.9393499,25.18404913,20.04863,1.72248077
0.4513441,191.6113366,25.1984138,19.51123,1.85487938
0.477624,201.1988632,24.39671645,20.02592,1.88989258
0.4699288,201.6972099,24.46227473,20.31057,1.76363564
0.4939855,204.7028418,24.03027887,19.88466,1.49262428
0.4048941,228.6698007,14.5124742,19.12727,1.66384506
0.4963444,177.3790037,25.46662809,19.96692,1.65526772
0.4966747,178.8139733,25.57206628,19.79949,1.68307304
0.4044918,179.4143137,25.63878487,19.58123,1.93117523
0.4740116,185.4704555,25.74550581,20.10586,1.66697121
0.400067,188.7937613,25.66892764,19.46685,1.76488304
0.4653474,233.3338292,13.67819558,20.09637,1.0133152
0.4943539,195.9158135,25.27869564,20.23774,1.78567123
0.4848541,198.461777,25.23676282,20.47069,1.67878914
0.4812631,199.9670636,24.90126335,19.57679,1.72608185
0.4347789,175.9529832,25.93087603,19.38225,1.766222
0.4868713,207.7165871,15.32516445,19.74645,1.61447525
0.4661849,182.0083185,26.21945107,19.98637,1.71621132
0.4728319,191.4301599,25.99486589,20.23806,1.84295654
0.4564083,195.6910712,25.79017396,20.39076,1.79207802
0.4820023,210.3418526,15.28844439,20.54202,1.84327888
0.4190421,196.4980261,25.81872731,20.45851,1.60556221
0.4301387,200.9141048,25.22067213,20.50766,1.53188324
0.4241526,262.0628035,26.62799184,19.66641,1.87400436
0.4747156,210.2891613,15.84910339,20.21124,1.09227753
0.4746732,134.2432834,16.27794011,20.78446,1.51164436
0.4872879,263.2602443,27.55820286,20.00808,1.57185936
0.4996727,136.7902988,17.17708033,20.27057,1.72875214
0.4955836,349.2989182,26.65158585,20.6771,1.6416378
0.4251449,337.199098,14.78481519,19.65948,1.84538269
0.4729235,339.0744237,17.05261632,19.98244,1.45389366
0.4391389,137.0582067,17.15017695,20.64208,1.47576904
0.4635785,138.3395602,17.68699993,19.40148,1.66892242
0.479508,348.4922104,26.46155854,21.00808,1.93430138
0.4496722,359.8561553,35.47424526,19.60937,1.72945023
0.4785483,331.9642153,9.57335459,19.90779,1.7932148
0.4986714,344.3038445,23.14521699,20.21755,1.48100471
0.4292374,334.6346852,13.4172884,19.36123,1.72415352
0.4312162,341.4618444,20.7134514,19.40283,1.80625343
0.4664105,342.0989572,21.51896254,20.64819,1.72480583
0.4427859,134.4447421,16.0947652,20.05374,1.7076683
0.4887292,143.6950904,18.97090263,20.50703,1.62280655
0.4367417,354.1645788,32.49730105,20.06146,1.74396896
0.4003941,320.0347139,-2.07110123,19.35699,1.91399193
0.4979766,262.3684537,27.10275285,20.57069,1.77746773
0.4952834,263.6112464,26.65235062,20.83324,1.73273659
0.4833614,262.8551325,27.35485542,19.44987,1.92564011
0.4836737,321.5419059,-2.17137644,20.31956,1.9446125
0.4636868,19.28102296,17.64639533,20.504,1.71916771
0.4997118,137.8238504,17.71503611,20.33883,1.79666519
0.4850492,21.17131711,30.49338539,20.22816,1.45069885
0.4996104,21.52650748,32.35361642,20.34608,2.02445412
0.4797289,18.70966209,16.57282032,20.63146,1.85125542
0.4736783,21.14504457,33.4554459,20.02143,1.6484623
0.4672015,17.58130361,10.88756984,20.23582,1.7335434
0.4518831,18.70678625,20.12022775,20.10194,1.54508972
0.4578187,18.06812127,18.38024078,20.40279,1.64343643
0.4960943,128.5910738,14.94711496,20.18361,2.00467873
0.4596174,17.2683947,15.90883896,19.88143,1.85300827
0.4349996,17.94053764,21.20903061,19.56726,1.89612579
0.4131337,18.09946122,22.89666562,19.42023,1.9237709
0.4838683,18.32857642,23.53015912,20.57427,1.69235802
0.4794043,19.67361029,33.26726874,20.51693,1.9213028
0.4918805,16.61368534,12.41448081,20.66393,1.89224052
0.4032269,17.29180157,18.85626941,18.72524,1.82011414
0.4844661,17.31286621,19.06341194,20.50472,0.97151184
0.4426072,17.56354322,20.89402852,19.37695,1.87652779
0.4848281,17.62961979,22.43434616,20.24529,1.6084938
0.4363636,18.15617198,27.11686911,20.21785,1.87565994
0.4839372,18.50884852,29.6638533,20.57462,1.95098114
0.4906823,19.08168688,32.98986462,20.94825,1.53311539
0.4229084,252.6771045,28.23147788,20.26517,1.79906654
0.4151362,254.2168149,28.04741468,19.56058,1.85018158
0.4922501,320.3828157,-2.49757295,20.88702,1.48436356
0.4940007,256.3977517,28.28177905,20.95432,1.83831215
0.467694,142.2417533,19.75854047,19.77849,1.86455154
0.4634662,146.075021,20.76500104,20.21151,1.58345032
0.4716117,320.4335782,-1.61177399,20.24263,1.57413483
0.4904407,263.2216803,27.35734841,20.31073,1.855093
0.4933173,238.4294614,13.76926439,19.7025,1.87746239
0.4133683,241.1122447,12.97329154,19.43555,1.6962204
0.4586307,351.8832408,12.98374079,20.05637,1.90553474
0.4769533,233.4856983,15.6954526,20.49914,1.77135658
0.4107578,239.2059251,14.01300132,19.05769,1.71508217
0.4063977,242.9568684,12.76600684,18.85135,1.75767899
0.464478,243.7502715,12.85766279,20.22102,1.74880219
0.4970218,344.9598764,26.14567216,20.11699,1.63231468
0.4858302,346.872622,23.20488661,21.03264,1.86107254
0.4250259,169.4966044,15.76429307,18.12439,1.82299042
0.4683293,174.3138796,16.0574477,19.94932,2.23199654
0.4840567,162.3715703,15.55287244,20.22287,1.54648399
0.4676849,166.2453559,15.94978252,19.83588,1.69116783
0.4763108,175.450647,16.60422516,20.42359,1.42668915
0.4527142,350.7948338,16.75696061,19.40776,1.6912899
0.4793968,161.8334606,15.81731791,20.50627,1.78683472
0.435446,352.8248113,12.69183864,19.47263,1.7507019
0.425388,170.9243893,16.65406938,19.58758,1.87096596
0.4693668,175.6225578,17.42883921,19.90377,1.7257309
0.4990501,156.8241741,16.14226594,20.76777,1.53243828
0.4660559,162.7178987,16.78450092,19.72424,1.77548218
0.4611221,173.7872415,17.70314828,20.31806,1.26848412
0.4704706,353.6389985,11.99106495,20.06617,1.38557434
0.4623462,176.5225225,17.84250096,20.36517,1.62540627
0.4873247,177.977237,17.84372837,20.52375,1.58805656
0.4889084,159.9376249,16.86768953,20.69407,1.73693657
0.4446584,163.3741593,17.25991343,19.62655,1.92014885
0.475537,357.6363653,3.82069334,20.12531,1.66621208
0.4799282,172.675482,18.17064829,19.82611,1.75199509
0.4474269,174.4508692,18.26515048,19.33403,1.76271248
0.4327337,243.8047333,57.16182953,19.24639,1.84673309
0.4779945,246.1604888,55.7712808,20.16479,1.54214668
0.4773111,247.4497658,54.57460827,21.29926,1.65346527
0.4799946,252.3883197,49.46060657,20.40096,1.68549919
0.4966979,2.12014782,-7.74525136,19.9138,1.52901077
0.452477,0.63809872,-3.6728859,19.10562,1.66694641
0.4842017,246.9132806,55.80692997,20.53977,1.58243179
0.4323782,249.9208794,53.17266429,20.19437,1.68706131
0.4039009,1.51972224,-3.72064892,19.37388,1.80463791
0.4979399,251.9696974,50.95422021,20.05566,1.62467003
0.4782996,244.0915636,58.83099898,19.86015,1.63625908
0.4727996,249.3105686,54.70526237,19.70455,1.24759293
0.4613312,344.8128045,26.75278501,20.30538,1.7985878
0.4855334,249.3973999,54.59214852,20.40189,1.82162476
0.4680969,255.4762287,47.50993124,20.18673,1.68394089
0.4673209,242.6835916,60.68454207,20.55886,1.55567169
0.4838139,249.6804077,55.08244952,20.08471,1.55077934
0.4802423,250.9682174,53.94784495,19.77934,1.81696892
0.4943162,356.926323,4.92794764,20.40959,1.55131531
0.4766525,251.9932644,52.49841087,20.33353,1.51566315
0.4633982,254.4419216,49.63745878,20.1158,1.5019989
0.4204714,334.5134066,3.62941032,20.41838,1.79261971
0.439487,335.2558721,3.50759801,19.87217,2.10523796
0.4220323,323.4958425,3.42246819,20.51649,2.00919914
0.4520354,329.2849494,3.84307603,20.56187,1.88092422
0.4590114,330.3716639,3.83154622,20.31924,1.50610161
0.4619517,336.3101135,4.16786087,19.72875,1.92583275
0.4519437,319.7604388,3.58280339,20.30521,1.67178535
0.4686531,326.0021426,3.96997833,20.23412,1.2431221
0.4072196,326.9483695,4.14661315,20.3446,1.09336853
0.4899334,337.1733545,4.43841843,20.5196,2.29277802
0.4509284,321.1241919,4.07858554,20.39959,1.8501873
0.4958444,336.4801898,4.99514154,20.93365,1.75065613
0.4461017,336.4402603,5.27428714,20.61221,2.00348091
0.4755761,338.0916371,5.34284158,20.91034,1.85997772
0.4507884,15.34824725,8.86522925,18.94633,1.67548561
0.4894028,358.1241174,-2.78295061,19.97227,1.44561577
0.472141,16.34330944,8.9299093,19.28654,1.80969048
0.4918655,26.13409868,8.82790255,20.70498,1.59630013
0.4465197,15.96457638,9.8212846,19.57715,1.87999725
0.463526,16.72250153,9.69621829,20.42566,1.93680954
0.431038,357.3960814,-2.39567432,20.6338,1.15686417
0.4024214,17.62954438,9.71371421,20.29511,1.40554047
0.4913552,9.1368999,-2.40239082,20.20417,1.85300636
0.4712807,27.52347366,9.08256433,21.37069,1.83652878
0.4334402,18.43094543,-2.40114377,19.59354,1.89446831
0.4933353,26.14097025,9.60115392,20.71273,1.26934814
0.4537709,0.30222376,-1.46448052,19.82676,1.81107712
0.4449833,18.17880357,10.90022568,19.98144,1.41378403
0.4755314,321.5758786,6.19476965,19.89377,1.87486649
0.4262173,323.0421181,6.40490599,19.69998,1.94377518
0.4394447,326.7618046,6.69886957,19.08887,1.96858788
0.4814389,40.29323123,-7.33864117,20.25545,1.46824455
0.4737768,332.2957889,7.35744912,20.30853,1.49043655
0.4709723,327.6150706,7.17289363,19.97052,1.71995926
0.4341263,324.1657036,7.681474,19.56593,1.76471519
0.4453434,324.7382385,7.85182438,19.67206,1.88058662
0.4440235,324.6717242,7.18357783,19.95735,1.8304348
0.4990283,32.52599123,-6.90560554,20.65966,2.1974411
0.4945182,326.2621502,7.39777155,19.75565,1.86787224
0.474536,319.5720653,7.02008135,20.321,2.36112976
0.4363096,321.4829448,7.2850237,20.42524,1.75161552
0.4598391,30.38338058,-6.57490422,20.76715,1.42511749
0.4521894,327.3866376,7.74490799,20.11622,1.78903961
0.4696623,316.7715232,7.12210857,20.25118,1.82776833
0.4770904,324.7446295,7.96045838,20.77518,1.48910522
0.4316902,325.6532631,8.04500457,19.61874,1.93335342
0.4168563,329.2450558,8.55176668,19.599,1.80927849
0.4951355,217.6122613,62.59990159,20.3322,1.85084534
0.4625348,329.5059689,8.5589742,20.4516,1.68817711
0.4351267,35.34599488,-5.9580719,19.60654,1.80043793
0.4852602,330.815737,8.68413167,20.77308,1.4514904
0.4964235,230.0947883,12.02996718,20.28546,1.44655037
0.4638955,133.4916075,16.8064643,20.2478,1.88776588
0.465411,142.0482901,19.39976164,22.61261,0.56118011
0.4981176,145.1841844,20.19960333,20.50212,1.60391998
0.4714191,146.4089672,20.63745582,20.06993,1.80070686
0.4752088,140.5475764,19.46570485,20.03827,1.61214066
0.4384232,140.8006779,19.45780642,19.35156,1.75237465
0.4701772,144.980084,20.55386749,20.51271,1.91784859
0.4962281,154.1679226,22.78231093,20.31096,1.60930634
0.4599641,158.0232917,23.58005561,20.40913,1.45612526
0.4373787,242.3821825,9.96502315,19.23811,1.66850853
0.4747702,142.1981038,17.94672708,20.55884,1.84286118
0.4624078,144.9680527,18.67023089,20.06142,1.74822617
0.4723643,142.2984554,18.42381456,20.22492,1.73923302
0.4563766,150.4017071,20.42532526,20.16562,1.66859818
0.4639502,150.4084817,20.41949964,19.44639,1.77701187
0.4430563,145.2480055,19.62178234,19.92477,1.67910576
