Throughput capacity [A.h],Loss of capacity to negative SEI [A.h],Loss of capacity to negative SEI on cracks [A.h],Loss of capacity to negative lithium plating [A.h],Total capacity lost to side reactions [A.h],All LLI (converted from mol) [A.h]
37.1078307837293,0.00114009475458834,0.00661194130323318,0.00399936803141641,0.0117514040892379,0.0119030896944219
37.2328307837293,0.00114295872699186,0.00662114438257769,0.00427197084905838,0.0120360739586279,0.0121880031783316
37.3578307837294,0.00114582129559267,0.00663033468954718,0.00445872888151544,0.0122348848666553,0.012387063799651
37.4828307837294,0.00114868246245283,0.0066395122771682,0.00460465510701268,0.0123928498466337,0.0125452848893278
37.6078307837294,0.00115154222962958,0.00664867719810621,0.00471583832715538,0.0125160577548912,0.0126687556410146
37.7328307837294,0.00115440059675558,0.0066578294828638,0.00483983214078629,0.0126520622204057,0.012805030070474
37.8578307837295,0.00115725757071832,0.00666696922701764,0.00504800271773458,0.0128722295154705,0.013025474741065
37.9828307837295,0.00116011315066851,0.0066760964561069,0.0054207255304082,0.0132569351371836,0.0134104655912369
38.1078307837295,0.00116296733908656,0.00668521122535611,0.00603282038066591,0.0138809989451086,0.0140348229070235
38.2328307837294,0.00116582013795828,0.00669431358522862,0.00699011383155396,0.0148502475547409,0.0150043737749687
38.3578307837293,0.00116867154995748,0.00670340359202963,0.00866152183148026,0.0165335969734674,0.0166880346225369
38.4828307837293,0.00117152157653386,0.00671248129084598,0.0108200542591216,0.0187040571265015,0.0188588160693632
38.6078307837291,0.00117437021970492,0.00672154673153954,0.0129433614393755,0.02083927839062,0.0209943693305767
38.7328307837291,0.00117721748148315,0.00673059996363292,0.0149250857960045,0.0228329032411206,0.0229883376494051
38.8578307837291,0.00118006336387635,0.0067396410363213,0.0167191352446314,0.0246388396448291,0.0247946298209594
38.9828307837292,0.00118290786888724,0.00674866999846455,0.018363394036042,0.0262949719033938,0.0264511310436791
39.1078307837292,0.00118575099851407,0.0067576868986051,0.019866319248148,0.0278097571452672,0.027966299487871
39.2328307837292,0.00118859275474991,0.00676669178495404,0.0212988935503612,0.0292541780900651,0.02941111917806
39.3578307837292,0.00119143313958298,0.0067756847054006,0.0227460576077089,0.0307131754526924,0.0308705328144769
39.4828307837292,0.00119427215499675,0.00678466570751784,0.0242933035886906,0.0322722414512052,0.0324300328677032
39.6078307837292,0.00119710980297024,0.00679363483857244,0.0260856609950164,0.034076405636559,0.034234651592824
39.7215178568016,0.00119968944707665,0.00680178195287933,0.0280442505417802,0.0360457219417362,0.0362043994772796
39.7215178568016,0.00119968944707665,0.00680178195287933,0.0280442505417802,0.0360457219417362,0.0362043994772796
39.8180207847242,0.0012025244894017,0.00681072854629235,0.0284421975075947,0.0364554505432887,0.0366144305845582
39.8728600356299,0.00120535817002296,0.00681966340445153,0.0262352672566977,0.0342602888311722,0.0344193706569169
39.9039578545919,0.00120819049089326,0.00682858657332316,0.0230423211826966,0.0310790982469131,0.0312382141962725
39.9219929866022,0.00121102145396923,0.00683749809869125,0.0198515644698403,0.0279000840225007,0.0280592122304616
39.9323411496943,0.00121385106120174,0.00684639802601603,0.0171125666589486,0.0251728157461664,0.0253319485850021
39.9385219632693,0.00121667931451563,0.00685528640043863,0.0149302336643631,0.0230021993793173,0.0231613342793557
39.9403690785552,0.00121782866881735,0.00685889640797461,0.0141888638627691,0.022265588939561,0.0224247243998034
39.9403690785552,0.00121782866881735,0.00685889640797461,0.0141888638627693,0.0222655889395612,0.0224247243998034
40.0237024118886,0.00121839353521271,0.00686067117164877,0.0109518388756575,0.019030903582519,0.0191904943115114
40.107035745222,0.00121895797180832,0.00686244504218015,0.00863862844907717,0.0167200314630656,0.0168804007690548
40.1903690785554,0.00121952226579776,0.00686421835299429,0.00690734145037219,0.0149910820691642,0.0151522938899647
40.2737024118887,0.00122008647048927,0.00686599116647514,0.00560844944277474,0.0136945270797391,0.0138565972440722
40.357035745222,0.00122065059620449,0.00686776349576229,0.00462759937418089,0.0127160134661477,0.0128789482531803
40.4403690785554,0.00122121464679849,0.00686953534504051,0.00388253368196546,0.0119732836738045,0.0121370851978586
40.5237024118888,0.0012217786239914,0.00687130671669023,0.00331596999697281,0.0114090553376544,0.0115737236313706
40.6070357452222,0.00122234252844934,0.00687307761186259,0.00288557717725033,0.0109809973175623,0.0111465312548929
40.6903690785557,0.00122290635765561,0.00687484802801765,0.00255284402524021,0.0106505984109135,0.0108169982863469
40.7737024118891,0.00122347011263284,0.00687661795527424,0.00229400990020605,0.0103940979681131,0.0105613617008543
40.8570357452225,0.0012240337972819,0.00687838741816736,0.00209324930323869,0.0101956705186879,0.0103637936413336
40.9403690785558,0.00122459741050394,0.00688015640588946,0.00193970400063589,0.0100444578170293,0.0102134355247059
41.0237024118891,0.00122516095312801,0.00688192492534235,0.00181758854257904,0.00992467442104941,0.0100945010448339
41.1070357452225,0.00122572442524871,0.00688369297321859,0.00172010375137305,0.00982952114984035,0.0100001902392784
41.1903690785557,0.00122628782951289,0.00688546055402713,0.00164122566380286,0.00975297404734287,0.00992447704738881
41.2737024118889,0.00122685116781099,0.00688722766920802,0.00157355523345071,0.00968763407046973,0.00985996095165936
41.3570357452221,0.00122741443934349,0.00688899431819138,0.00151251587300003,0.00962892463053489,0.00980206568310812
41.4403690785555,0.001227977654062,0.00689076051289086,0.0014518362951226,0.00957057446207545,0.00974451471592289
41.5237024118888,0.00122854081290891,0.00689252625472791,0.00138452901886514,0.00950559608650196,0.00968032123493923
41.6070357452222,0.00122910391238857,0.00689429153996467,0.00131040558426427,0.00943380103661751,0.00960929926235391
41.6903690785558,0.00122966694221627,0.00689605635698594,0.00122570058702565,0.00935142388622787,0.00952768677120033
41.7737024118893,0.00123022989377716,0.00689782069614322,0.00113666125005238,0.00926471183997275,0.00944173335864674
41.8570357452229,0.00123079275624391,0.00689958454524158,0.00105235327691711,0.0091827305784026,0.00936050879904075
41.9403690785565,0.00123135553340056,0.00690134790910491,0.00098424365632964,0.00911694709883511,0.00929547803796627
42.02370241189,0.00123191823060435,0.00690311079436754,0.000931504137540622,0.00906653316251251,0.00924580963827675
42.1070357452233,0.0012324808504458,0.00690487320443445,0.000891186529465646,0.0090285405843459,0.00920855351667226
42.1903690785567,0.00123304339445226,0.00690663514034213,0.00086068410069696,0.00900036263549135,0.00918110168320374
42.27370241189,0.00123360586434696,0.00690839660671953,0.000837325640319684,0.00897932811138617,0.00916078169411336
42.3570357452232,0.00123416825965158,0.00691015760225709,0.000820073194444228,0.00896439905635289,0.00914655512886718
42.4403690785565,0.00123473058400794,0.00691191813157241,0.000806303439768235,0.00895295215534858,0.00913579732881676
42.52370241189,0.00123529283674276,0.0069136781913079,0.000795205457459727,0.00894417648551038,0.00912769725919102
42.6070357452233,0.0012358550248572,0.00691543779583835,0.000786096332745835,0.00893738915344138,0.00912157051897498
42.6903690785567,0.00123641714834594,0.00691719694257261,0.000776638950503441,0.00893025304142199,0.00911508028451318
42.77370241189,0.00123697920689622,0.00691895563148719,0.000768237115531442,0.00892417195391486,0.00910963164413885
42.8570357452234,0.00123754120059886,0.00692071386302886,0.000759033815162981,0.0089172888787907,0.00910336792117542
42.9403690785569,0.00123810312684362,0.00692247163450061,0.00074999073246065,0.00891056549380488,0.00909725273101509
43.0237024118903,0.00123866498321693,0.00692422894262566,0.000739899014546579,0.00890279294038916,0.00909007682912459
43.1070357452237,0.00123922676590425,0.00692598578494683,0.000729376739582876,0.00889458929043396,0.00908245968994113
43.1903690785571,0.00123978847019883,0.00692774215553052,0.000716670578014624,0.00888420120374397,0.00907264903712598
43.2737024118904,0.00124035009024122,0.00692949804793046,0.000703079287233485,0.00887292742540517,0.0090619449296781
43.3570357452237,0.00124091162523271,0.00693125346065809,0.000688211920617458,0.00886037700650825,0.00904995399430497
43.440369078557,0.00124147307054063,0.0069330083890331,0.000672233698081077,0.0088467151576548,0.00903684175736292
43.5237024118903,0.00124203442575162,0.00693476283362215,0.000656332255120181,0.00883312951449395,0.00902379361361242
43.6070357452237,0.00124259569635575,0.00693651680187665,0.000641429959450713,0.00882054245768312,0.00901172802508174
43.6903690785572,0.00124315689068371,0.00693827030421692,0.000628646341181695,0.00881007353608232,0.00900175947753726
43.7737024118907,0.0012437180200971,0.00694002335332159,0.000618045880697939,0.00880178725411663,0.00899394569712129
43.8570357452243,0.00124427908473885,0.00694177594968081,0.000610235455475045,0.0087962904898947,0.00898889149226423
43.9403690785577,0.00124484007639172,0.00694352808218348,0.000604940591666967,0.00879330875024217,0.00898632587002417
44.0237024118909,0.00124540098008849,0.00694527973742322,0.000601702424452745,0.00879238314196446,0.00898579837036825
44.1070357452242,0.00124596178180396,0.00694703089757779,0.000599837322999588,0.00879283000238134,0.00898663153769201
44.1903690785574,0.0012465224553674,0.00694878153253426,0.000598548462720687,0.00879385245062235,0.00898803357684127
44.2737024118907,0.00124708298391097,0.00695053162313148,0.000597328621306608,0.00879494322834906,0.00898949514563832
44.3570357452241,0.00124764342026844,0.00695228123166428,0.000596409876189472,0.0087963345281222,0.00899123045930268
44.4403690785573,0.00124820380819795,0.00695403040964184,0.000596122138678824,0.00879835635651861,0.00899356025168926
44.5237024118909,0.00124876414504532,0.00695577915423442,0.000596084659052772,0.00880062795833251,0.00899610557054931
44.6070357452243,0.00124932442939837,0.00695752746405631,0.000596081289309858,0.00880293318276454,0.00899865158479205
44.6903690785576,0.001249884639592,0.00695927531382873,0.000596080902185374,0.00880524085560611,0.00900117072139342
44.773702411891,0.00125044476371321,0.00696102269050702,0.0005960808298305,0.00880754828405072,0.00900366150251568
44.8570357452243,0.00125100479451383,0.00696276958562617,0.000596080953593167,0.00880985533373316,0.00900612364026884
44.8971032361481,0.00125127403158695,0.00696360933971772,0.000596080862949133,0.0088109642342538,0.0090072966412785
44.8971032361481,0.00125127403158695,0.00696360933971772,0.000596080862949133,0.0088109642342538,0.0090072966412785
45.0221032361482,0.00125408422542817,0.00697234904286892,0.000596096730835592,0.00882252999913268,0.00901907423149808
45.1471032361483,0.0012568932818994,0.0069810780270646,0.000596308940906439,0.00883428024987043,0.00903100179468343
45.2721032361482,0.00125970101370491,0.00698979611175776,0.000598791716820408,0.00884828884228308,0.0090451890530167
45.3971032361481,0.00126250742271646,0.00699850333766493,0.000615529450527721,0.00887654021090912,0.00907362224368908
45.5221032361481,0.00126531251004075,0.00700719973903797,0.000670847052093524,0.00894335930117224,0.0091406265042117
45.6471032361479,0.00126811627906463,0.00701588536856979,0.000757144674641797,0.00904114632227621,0.00923860216570173
45.772103236148,0.00127091873088524,0.0070245602599959,0.000797518353607276,0.00909299734448841,0.00929064546389728
45.897103236148,0.00127371986735712,0.00703322445304092,0.0008268143527445,0.00913375867314254,0.0093316028342498
46.022103236148,0.00127651969033083,0.00704187798719348,0.00092225192300868,0.00924064960053299,0.00943869369378258
46.147103236148,0.00127931820165224,0.00705052090169205,0.00113700917518784,0.00946684827853213,0.00966509633552768
46.2721032361479,0.00128211540316317,0.00705915323554058,0.00146374243272765,0.0098050110714314,0.0100034672955825
46.3971032361479,0.00128491129670106,0.00706777502750351,0.00183881482575927,0.0101915011499638,0.0103901699460019
46.5221032361479,0.0012877058840989,0.00707638631610587,0.00227420062312815,0.0106382928233329,0.0108371787840805
46.647103236148,0.0012904991671856,0.0070849871396423,0.00277124960942822,0.0111467359162561,0.0113458438397443
46.7721032361479,0.00129329114735575,0.00709357753273998,0.0032789769299798,0.0116658456100755,0.0118651805362255
46.8971032361479,0.00129608182728989,0.00710215754010396,0.00373075514372253,0.0121289945111164,0.012328561726166
47.0221032361478,0.00129887120837387,0.00711072719589737,0.00409884429064755,0.0125084426949188,0.0127082477474721
47.1471032361478,0.00130165929241971,0.00711928653750011,0.00437152678070078,0.0127924726106206,0.0129925213173256
47.2721032361477,0.00130444608123477,0.0071278356020585,0.00455827153495896,0.0129905532182522,0.0131908516797037
47.3971032361477,0.00130723157662268,0.00713637442650547,0.00470421369655861,0.0131478196996868,0.0133483743144986
47.5221032361476,0.00131001578038264,0.00714490304754858,0.00481545203938909,0.0132703708673203,0.0134711883715234
47.6471032361476,0.00131279869324836,0.00715342149332426,0.00493957412006294,0.0134057943066356,0.0136068818033201
47.7721032361475,0.00131558031844282,0.00716192981139737,0.00514838432333075,0.0136258944531709,0.0138272593888538
47.8971032361476,0.00131836065807393,0.00717042804032325,0.00552120985388322,0.0140099985522804,0.0142116487619056
48.0221032361476,0.00132113971323276,0.00717891621051388,0.00613386167566349,0.0146339175994101,0.0148358613642287
48.1471032361477,0.00132391748569785,0.00718739435760132,0.0070909315018967,0.0156022433451959,0.0158044894179708
48.2721032361479,0.00132669397724358,0.00719586251700674,0.00876210002448712,0.0172846565187374,0.0174872140848623
48.3971032361477,0.00132946918964039,0.00720432072394683,0.0109209177152171,0.0194547076288044,0.0196575865572389
48.5221032361477,0.00133224312465462,0.00721276901343016,0.0130444671181643,0.0215894792562491,0.0217926902548222
48.6471032361477,0.00133501578404853,0.00722120742026097,0.0150261472678517,0.0235823704721612,0.0237859250173606
48.7721032361476,0.00133778716958028,0.00722963597903908,0.0168202972854515,0.0253877204340708,0.0255916308307804
48.8971032361476,0.00134055728300452,0.00723805472417312,0.0184647097108451,0.0270433217180228,0.0272476011700836
49.0221032361476,0.00134332612166714,0.00724646365598329,0.0199675595575352,0.0285573493351857,0.028762012238614
49.1471032361476,0.00134609369612372,0.00725486287624776,0.0214007322373316,0.030001688809703,0.0302067505665882
49.2721032361476,0.00134886000371054,0.00726325238486072,0.0228488194336149,0.0314609318221862,0.0316664099752037
49.3971032361477,0.00135162504616602,0.00727163221543702,0.0243967157057145,0.0330199729673176,0.0332258852858029
49.5221032361477,0.00135438882522423,0.00728000240139092,0.0261904359818281,0.0348248272084433,0.0350311942232066
49.6349908979116,0.00135688371310351,0.00728755326437972,0.0281343182153123,0.0367787551927955,0.0369855507604702
49.6349908979116,0.00135688371310351,0.00728755326437972,0.0281343182153123,0.0367787551927955,0.0369855507604702
49.7314873968774,0.00135964509256045,0.00729590518723211,0.0285308984359779,0.0371864487157705,0.0373935467533974
49.7863314098149,0.0013624052136372,0.00730424756142741,0.0263230085618185,0.0349896613368831,0.0351968611802471
49.8174407637284,0.00136516407804755,0.00731258041960472,0.0231313108390018,0.0318090553366541,0.0320162893386379
49.8354721757874,0.00136792168750651,0.00732090379425621,0.0199422416274357,0.0286310671091984,0.0288383133492785
49.8458484998474,0.00137067804372997,0.00732921771778017,0.0172035955763485,0.0259034913378586,0.0261107422363369
49.8520083808248,0.00137343314839295,0.00733752222208553,0.0150228451649216,0.0237338005354001,0.0239410534855728
49.8538281751253,0.00137454033659435,0.00734085795088718,0.0142902098312528,0.0230056081187343,0.0232128616195883
49.8538281751253,0.00137454033659435,0.00734085795088718,0.0142902098312528,0.0230056081187343,0.0232128616195883
49.9371615084584,0.00137509058196409,0.00734251633575307,0.0110514465990533,0.0197690535167705,0.0199767618467666
50.0204948417915,0.00137564039021765,0.00734417387819856,0.00873971788782426,0.0174595321562405,0.0176680197446563
50.103828175125,0.00137619005849612,0.007345830940147,0.00700780821701167,0.0157298292156548,0.0159391593274592
50.1871615084581,0.00137673964034254,0.00734748758507867,0.0057091895413855,0.0144334167668067,0.0146436054170914
50.2704948417912,0.00137728914669319,0.0073491438281536,0.00472814455132679,0.0134545775261736,0.013665630964355
50.3538281751243,0.00137783858146009,0.00735079967350381,0.00398284960068779,0.0127114878556517,0.0129234081768564
50.4371615084574,0.0013783879463884,0.00735245512352256,0.00341622399736923,0.0121470670672802,0.0123598543077465
50.5204948417906,0.00137893724214756,0.00735411017929578,0.00298551380727085,0.0117185612287142,0.0119322142668025
50.6038281751235,0.00137948646614654,0.00735576483796744,0.00265252933091429,0.0113877806350283,0.011602299772543
50.6871615084567,0.00138003562004317,0.00735741909461661,0.00239320160650305,0.0111306563211628,0.0113460392820771
50.77049484179,0.00138058470660296,0.00735907296415515,0.00219259252415579,0.0109322501949139,0.0111484927457171
50.8538281751232,0.00138113372598666,0.00736072644497915,0.00203864911753605,0.0107805092885019,0.0109976063695303
50.9371615084561,0.00138168267780616,0.00736237953523107,0.00191646928782238,0.0106605315008596,0.0108784776661049
51.0204948417895,0.00138223156250724,0.00736403223436719,0.00181897678632951,0.0105652405832039,0.0107840294858849
51.1038281751228,0.00138278038324708,0.00736568454925244,0.00174005765050264,0.0104885225830022,0.0107081455564836
51.1871615084559,0.00138332914171969,0.007367336480427,0.0016722493800978,0.0104229150022445,0.0106433620368863
51.270494841789,0.00138387783722218,0.00736898802729943,0.00161110776343547,0.0103639736279571,0.0105852349678154
51.3538281751226,0.00138442647992601,0.00737063920243907,0.0015502503770891,0.0103053160594542,0.010527376713168
51.4371615084556,0.00138497507080333,0.0073722900072523,0.00148272940899822,0.0102399944870538,0.010462840117612
51.5204948417887,0.00138552360618886,0.00737394043752668,0.00140832892596756,0.0101677929696831,0.0103914117639153
51.6038281751223,0.00138607207550496,0.00737559048068981,0.00132334916802,0.0100850117242148,0.01030939526666
51.6871615084559,0.0013866204698292,0.00737724012619898,0.00123403320118547,0.00999789379721364,0.0102230361154023
51.7704948417896,0.00138716877782677,0.0073788893597361,0.00114964041786082,0.00991569855542369,0.0101415978835215
51.8538281751231,0.0013877170040368,0.00738053818878663,0.00108144188876843,0.00984969708159186,0.0100763492943383
51.9371615084563,0.00138826515299734,0.00738218661559197,0.00102874293710364,0.00979919470569294,0.0100265929035458
52.0204948417895,0.00138881322849018,0.00738383464980827,0.000988353683313456,0.0097610015616119,0.00998913644125764
52.1038281751229,0.00138936123200707,0.00738548229238509,0.000957734279143975,0.00973257780353613,0.0099614388437718
52.1871615084562,0.00138990916475531,0.00738712954420342,0.000934303061025529,0.00971134176998425,0.00994091744979868
52.2704948417895,0.00139045702631784,0.00738877640502785,0.000917016157293695,0.00969624958863938,0.00992652788030559
52.3538281751229,0.00139100482064457,0.00739042287992837,0.000903193376125518,0.00968462107669845,0.00991558854584698
52.4371615084564,0.00139155254745359,0.00739206896882338,0.000892042514317136,0.00967566403059411,0.00990730694378882
52.5204948417896,0.00139210021275001,0.00739371467925955,0.000882899071051025,0.00966871396306058,0.00990101755299661
52.6038281751231,0.00139264781683926,0.00739536000918131,0.000873387647451307,0.00966139547347188,0.00989434526387801
52.6871615084567,0.00139319536020446,0.00739700496477356,0.000864960934902649,0.00965516125988066,0.00988874356183997
52.77049484179,0.00139374284246608,0.00739864954314337,0.000855723595514098,0.00964811598112355,0.00988231770121719
52.8538281751234,0.00139429026091669,0.00740029374125262,0.000846655231273745,0.00964123923344305,0.00987604919995484
52.9371615084567,0.00139483761324566,0.00740193755655238,0.000836530048681955,0.00963330521848,0.00986871182175321
53.02049484179,0.00139538489504725,0.00740358098328859,0.00082596372564105,0.00962492960397689,0.00986092286317531
53.1038281751235,0.00139593210190027,0.00740522401748397,0.000813213041591094,0.00961436916097534,0.00985093997936826
53.1871615084569,0.00139647922736509,0.00740686664965251,0.000799569929163707,0.0096029158061813,0.00984005656263681
53.2704948417904,0.00139702627161936,0.00740850888351517,0.000784659494659245,0.00959019464979378,0.00982789487790782
53.3538281751236,0.00139757322933747,0.00741015071119607,0.000768638328962096,0.00957636226949564,0.00981461207466941
53.437161508457,0.00139812009974459,0.00741179213144453,0.000752707858899216,0.00956262009008833,0.00980140747655756
53.5204948417903,0.00139866688881038,0.00741343315240976,0.000737770893307917,0.00954987093452805,0.00978917983191725
53.6038281751236,0.00139921360503476,0.00741507378542571,0.000724958215690544,0.00953924560615101,0.00977905489325846
53.6871615084569,0.00139976026010474,0.0074167140442981,0.000714339900144591,0.00953081420454743,0.0097710959545385
53.7704948417902,0.00140030685398342,0.00741835392921238,0.000706518900607327,0.00952517968380312,0.00976590398443586
53.8538281751233,0.00140085337868127,0.00741999343069834,0.000701205845915902,0.00952205265529551,0.00976319297803332
53.9371615084564,0.00140139981794378,0.00742163252925617,0.000697966529812756,0.0095209988770127,0.00976253744089586
54.0204948417895,0.00140194615718943,0.00742327120624971,0.000696101190610822,0.00952131855404996,0.00976324383400217
54.1038281751225,0.00140249237057807,0.00742490943303496,0.000694805294374797,0.00952220709798782,0.00976451220638576
54.1871615084558,0.00140303844063933,0.00742654718759688,0.00069358095563437,0.00952316658387058,0.0097658426380845
54.2704948417889,0.0014035844219708,0.00742818453680886,0.000692663459680378,0.00952443241846004,0.00976745251285762
54.3538281751217,0.0014041303590172,0.00742982153502844,0.000692379010178561,0.0095263309042242,0.00976965898290234
54.4371615084548,0.00140467624928229,0.00743145817940103,0.00069234202618358,0.0095284764548669,0.00977207821923792
54.520494841788,0.00140522209056991,0.00743309446656332,0.000692338704282315,0.00953065526141554,0.00977449792021779
54.6038281751215,0.00140576786148878,0.00743473037243178,0.00069233832356287,0.00953283655748343,0.00977689064776107
54.6871615084548,0.00140631354932787,0.00743636588093152,0.000692338285583566,0.00953501771584296,0.00977925515126472
54.7704948417879,0.00140685914677718,0.00743800098325596,0.000692338286361399,0.00953719841639454,0.00978159093469374
54.8097741025245,0.00140711628567411,0.00743877155274811,0.000692337245890152,0.00953822508431237,0.00978268037406687
54.8097741025245,0.00140711628567411,0.00743877155274811,0.000692337245890153,0.00953822508431237,0.00978268037406687
54.9347741025246,0.0014098546742582,0.00744695455706699,0.000692354165102123,0.00954916339642731,0.00979383056441384
55.0597741025246,0.00141259202941212,0.00745512881662416,0.000692566523606236,0.00956028736964252,0.00980513187220923
55.1847741025245,0.00141532815868883,0.0074632941243155,0.000695051322816552,0.00957367360582088,0.00981869679534574
55.3097741025244,0.00141806306373311,0.00747145050947409,0.000711797830133885,0.00960131140334109,0.0098465164364558
55.4347741025245,0.00142079674618721,0.00747959800129386,0.000767139051142174,0.00966753379862325,0.00991292401845953
55.5597741025247,0.00142352920604963,0.00748773661691771,0.000853392289956063,0.0097646581129234,0.0100102370108577
55.6847741025246,0.00142626044823616,0.0074958664090054,0.000893809379499224,0.00981593623674078,0.0100617074346323
55.8097741025246,0.00142899047273462,0.00750398739435502,0.000923155503977472,0.00985613337106711,0.010102100635644
55.9347741025247,0.00143171928117346,0.00751209960153232,0.00101863012946309,0.00996244901216887,0.0102086162348185
56.0597741025247,0.00143444687517637,0.00752020305894288,0.00123345723587947,0.0101881071699987,0.0104344783833923
56.1847741025247,0.00143717325636362,0.00752829779484335,0.00156020648131226,0.0105256775325192,0.0107722569413378
56.3097741025247,0.00143989842536366,0.00753638383024323,0.00193542098578446,0.0109117032413914,0.0111584952623541
56.4347741025248,0.00144262238576466,0.00754446120726295,0.00237087483262157,0.0113579584256492,0.0116049676418859
56.5597741025249,0.00144534513818829,0.00755252994661866,0.00286793520043375,0.0118658102852407,0.0121130414962607
56.6847741025249,0.00144806668423993,0.00756059007595702,0.00337567611317549,0.0123843328733724,0.0126317911152431
56.8097741025249,0.00145078702552173,0.0075686416227829,0.00382749670789896,0.0128469253562036,0.0130946159218894
56.9347741025249,0.00145350616363242,0.00757668461445695,0.0041954907789359,0.0132256815570253,0.013473609996873
57.0597741025249,0.00145622410016682,0.00758471907818916,0.00446795162780782,0.0135088948061638,0.0137570669384673
57.1847741025249,0.0014589408367166,0.00759274504105062,0.00465476960725922,0.0137064554850264,0.013954877412306
57.309774102525,0.00146165637486972,0.00760076252996709,0.00480083332900609,0.0138632522338429,0.0141119303567988
57.4347741025249,0.00146437071621055,0.00760877157172073,0.0049121557308157,0.013985298018747,0.0142342390756116
57.5597741025248,0.00146708386016662,0.00761677217779908,0.00503632475401839,0.0141201807919841,0.0143693919093828
57.6847741025248,0.00146979581262356,0.0076247644050365,0.00524593838312939,0.0143404986007894,0.0145899871938129
57.8097741025246,0.00147250657300092,0.00763274826462477,0.00561944038394753,0.0147246952215732,0.0149744691406518
57.9347741025246,0.00147521614286931,0.00764072378279114,0.00623271586915562,0.0153486557948161,0.0155987233242013
58.0597741025245,0.001477924523796,0.00764869098562761,0.00718986721735062,0.0163164827267742,0.0165668526228898
58.1847741025244,0.00148063171734453,0.00765664989908624,0.00886061140481858,0.0179978930212493,0.0182485744733719
58.3097741025241,0.00148333772507528,0.00766460054898815,0.0110196122166726,0.020167550490736,0.0204185533716547
58.434774102524,0.00148604254854513,0.00767254296101937,0.0131432489621371,0.0223018344717016,0.0225531694936933
58.5597741025241,0.00148874618930763,0.00768047716073427,0.0151248130923578,0.0242940364423997,0.0245457150869455
58.6847741025241,0.00149144864891295,0.00768840317355624,0.0169191081346576,0.0260989599571267,0.0263509945349328
58.8097741025243,0.00149414992890775,0.00769632102477476,0.0185639692770652,0.0277544402307477,0.028006843950982
58.9347741025243,0.00149685002704216,0.0077042307133739,0.0200669600435038,0.0292680407839199,0.0295208280415861
59.0597741025242,0.00149954895244396,0.00771213231676208,0.0214995951690226,0.0307112764382286,0.0309644626542824
59.1847741025243,0.00150224670285513,0.00772002583364241,0.0229481519353291,0.0321704244718266,0.0324240272035169
59.3097741025244,0.00150494327980892,0.00772791128879101,0.0244961477407274,0.0337290023093274,0.0339830393146242
59.4347741025244,0.00150763868483534,0.00773578870685933,0.0262919141861917,0.0355353415778863,0.0357898334316082
59.5468842708649,0.00151005514739032,0.00774284699761209,0.0282219807175486,0.037474882862551,0.0377298003743691
59.5468842708649,0.00151005514739032,0.00774284699761209,0.0282219807175485,0.037474882862551,0.0377298003743691
59.6433721720618,0.00151274833359647,0.00775070923753912,0.0286171738284797,0.0378806313996153,0.0381358513180632
59.6982225003339,0.00151544035229315,0.00775856351111928,0.0264094501905141,0.0356834540539266,0.0359387758059565
59.7293423232865,0.00151813120499271,0.00776640984248748,0.023218360921773,0.0325029019692532,0.0327582578917945
59.7473771065285,0.00152082089320903,0.00777424825568998,0.0200312816081484,0.0293263507570474,0.0295817189250888
59.7577665021447,0.00152350941845343,0.00778207877466357,0.0172926206654529,0.0265982088585699,0.0268535816891912
59.7639149378146,0.00152619678220941,0.00778990142316972,0.01511342949946,0.0244295277048392,0.0246849025835649
59.7657034519821,0.00152726009895815,0.0077929953966172,0.0143923399855245,0.0237125954810999,0.0239679709012682
59.7657034519821,0.00152726009895815,0.0077929953966172,0.0143923399855253,0.0237125954811006,0.0239679709012682
59.8490367853154,0.00152779680232834,0.00779455768960724,0.0111525523172983,0.0204749068092339,0.0207307371023308
59.9323701186487,0.00152833306278764,0.00779611917416209,0.00883815511414486,0.0181626073510946,0.0184192167535301
60.0157034519818,0.00152886918410042,0.00779768023125421,0.00710592065883018,0.0164324700741848,0.0166899221840252
60.0990367853149,0.00152940522188963,0.00779924093083372,0.00580614921552147,0.0151347953682448,0.0153931060825394
60.1823701186483,0.00152994118693864,0.00780080128664145,0.00482518249616111,0.0141559249697412,0.0144151006127246
60.2657034519817,0.00153047708317928,0.00780236130283578,0.00408054310166728,0.0134133814876823,0.0136734242851591
60.349036785315,0.00153101291279205,0.00780392098384068,0.00351402564846934,0.0128489595451021,0.0131098694743451
60.4323701186482,0.00153154867646982,0.00780548033074226,0.00308307299984694,0.012420102007059,0.0126818778797892
60.5157034519813,0.00153208437121557,0.00780703933862297,0.00275014417150667,0.0120892678813452,0.0123519100893076
60.5990367853147,0.00153261999873282,0.00780859800408653,0.00249088782159967,0.011832105824419,0.0120956122723105
60.6823701186479,0.00153315556290439,0.0078101563453192,0.00228974436363647,0.0116330562718601,0.0118974222665451
60.7657034519813,0.00153369106200036,0.00781171435149889,0.00213592886566065,0.0114813342791599,0.0117465552330232
60.8490367853148,0.00153422649740682,0.00781327203030174,0.00201346247846662,0.0113609610061752,0.0116270311295107
60.9323701186481,0.00153476186899737,0.00781482937797789,0.00191568231896722,0.0112652735659425,0.0115321864326006
61.0157034519815,0.00153529717957926,0.0078163863991832,0.00183665587765122,0.0111883394564137,0.0114560865118688
61.0990367853152,0.0015358324310302,0.0078179430959769,0.00176865520037528,0.0111224307273824,0.0113910020280672
