Time [s],Loss of capacity to negative SEI [A.h],Loss of capacity to positive SEI [A.h],Loss of capacity to positive SEI on cracks [A.h],Loss of capacity to positive lithium plating [A.h]
107119.78759056093,0.0011233265444803167,0.0014422444849242367,0.002761657836438971,8.442289753229565e-05
107179.78759056093,0.0011240135421329946,0.0014422638299522563,0.0027616944316819765,8.430096260569736e-05
107239.78759056093,0.0011247005950148145,0.0014422794989543582,0.002761724071625714,8.420883697219282e-05
107299.78759056093,0.0011253876096001714,0.0014422908141582553,0.0027617454767301956,8.415240906650936e-05
107359.78759056093,0.0011260746463189687,0.0014423000837353707,0.0027617630114231675,8.412281339340785e-05
107419.78759056093,0.0011267616921035591,0.0014423062656086366,0.0027617747054728276,8.409970610148143e-05
107479.78759056093,0.0011274487093063355,0.0014423108062862743,0.0027617832950159746,8.409173337056289e-05
107539.78759056093,0.001128135719837926,0.0014423142815170502,0.002761789869088058,8.408765002668891e-05
107599.78759056093,0.0011288227367239527,0.001442316945424244,0.0027617949083582685,8.40850522254553e-05
107659.78759056093,0.0011295097537412987,0.0014423189257017919,0.0027617986544226474,8.408355564402812e-05
107719.78759056093,0.00113019679817107,0.0014423202798479568,0.0027618012159974477,8.40824126840811e-05
107779.78759056093,0.001130883770778889,0.00144232124690095,0.002761803045416751,8.408226132834621e-05
107839.78759056093,0.001131570801105751,0.001442322028299913,0.002761804523554,8.408197327381992e-05
107899.78759056093,0.0011322578246358722,0.0014423225493212172,0.002761805509161244,8.408184903166482e-05
107959.78759056093,0.0011329448547574208,0.0014423228933820066,0.0027618061600120022,8.408178074809866e-05
108019.78759056093,0.001133631872961658,0.0014423231174788154,0.002761806583933145,8.40817554424539e-05
108079.78759056093,0.0011343188921650246,0.001442323265896629,0.0027618068646926616,8.408174352886292e-05
108139.78759056093,0.0011350059268412313,0.0014423233535871714,0.0027618070305737512,8.408173728104036e-05
108199.78759056093,0.00113569296771251,0.0014423233901240014,0.0027618070996891964,8.408173548170516e-05
108259.78759056093,0.0011363799839491798,0.001442323407114132,0.0027618071318291897,8.408173523869371e-05
108319.78759056093,0.0011370670221885393,0.0014423234122082403,0.0027618071414655374,8.40817351774912e-05
108379.78759056093,0.0011377540496503343,0.0014423234132987673,0.002761807143528461,8.408173517455022e-05
108439.78759056093,0.0011384410723176673,0.0014423234134158134,0.0027618071437498734,8.408173518118189e-05
108499.78759056093,0.0011391280863066618,0.0014423234134286712,0.002761807143774195,8.408173530676419e-05
108559.78759056093,0.0011398150977057053,0.0014423234134304033,0.0027618071437774693,8.408173522096802e-05
108619.78759056093,0.001140502107733463,0.0014423234134306505,0.002761807143777938,8.408173636532742e-05
108622.94882637891,0.001140538304390003,0.001442323413430654,0.0027618071437779464,8.40817351753846e-05
108622.94882637892,0.001140538304390003,0.001442323413430654,0.0027618071437779464,8.40817351753846e-05
108682.94882637891,0.0011410961734054984,0.0014423234135277222,0.0027618071439648086,8.408173517544507e-05
108742.94882637891,0.001141654816833847,0.001442323415314111,0.0027618071474033164,8.408173519201567e-05
108802.94882637891,0.0011422134693455529,0.0014423234324956857,0.0027618071804752743,8.408173578718915e-05
108862.94882637891,0.001142772125529089,0.0014423235097601452,0.002761807329196788,8.408174706109102e-05
108922.94882637891,0.0011433307605291064,0.0014423237166699115,0.0027618077274720286,8.40817748065959e-05
108982.94882637891,0.0011438894213948187,0.001442324158879067,0.0027618085786477076,8.408198313726323e-05
109042.94882637891,0.0011444480666541507,0.001442325094119055,0.0027618103788573647,8.408250077401558e-05
109102.94882637891,0.0011450067021209567,0.001442326542853944,0.0027618131674830406,8.408335479577367e-05
109162.94882637891,0.001145565343157753,0.0014423286182373403,0.002761817162296103,8.408501901038965e-05
109222.94882637891,0.001146123996357378,0.0014423316804663567,0.002761823056598461,8.408897223643905e-05
109282.94882637891,0.0011466826421964822,0.0014423360766413163,0.0027618315185674058,8.409563544812329e-05
109342.94882637891,0.001147241291559032,0.0014423423491874438,0.002761843592415134,8.410853641790768e-05
109402.94882637891,0.0011477999037884398,0.001442349845935712,0.002761858022681501,8.411671634869426e-05
109462.94882637891,0.0011483585879415075,0.001442360138874838,0.002761877834518661,8.415694023480802e-05
109522.94882637891,0.0011489172371793534,0.0014423744217447734,0.00276190532686495,8.421120284561723e-05
109582.94882637891,0.0011494758865713626,0.0014423929688382109,0.002761941027212086,8.4294114339165e-05
109642.94882637891,0.001150034533332861,0.0014424164600974456,0.002761986244268308,8.441249566786648e-05
109702.94882637891,0.001150593190223608,0.0014424464278658252,0.0027620439270573246,8.460936995757747e-05
109762.94882637891,0.0011511518694750401,0.0014424868437836339,0.0027621217187310215,8.501455675078664e-05
109822.94882637891,0.001151710529583296,0.001442544554385518,0.002762232803799471,8.580923072949212e-05
109882.94882637891,0.0011522691696417182,0.001442614728810094,0.0027623678769678806,8.66208881866734e-05
109942.94882637891,0.0011528278388668407,0.001442707790992738,0.002762547006596915,8.823761472546289e-05
110002.94882637891,0.0011533864644938101,0.0014428209313250952,0.0027627647866397226,9.010602516430767e-05
110062.94882637891,0.0011539451383626874,0.0014429606486946155,0.0027630337147319223,9.291941470567424e-05
110122.94882637891,0.0011545037772387402,0.0014431364692735768,0.0027633721440765346,9.711382030271629e-05
110182.94882637891,0.0011550624394112276,0.0014433502352603081,0.002763783605321785,0.00010276343484234715
110242.94882637891,0.0011556210786860062,0.0014436107694203058,0.0027642850955395155,0.00011044909210899365
110302.94882637891,0.0011561797162434368,0.001443915043928188,0.0027648707819226816,0.00011972617120021545
110362.94882637891,0.001156738336727265,0.0014442609511750798,0.0027655366114991914,0.00013029077291965458
110422.94882637891,0.0011572969780311076,0.0014446503436194242,0.00276628612693767,0.0001424946492292842
110482.94882637891,0.001157855626113935,0.0014450986913089742,0.002767149124525247,0.0001581864031545967
110542.94882637891,0.001158414255679608,0.0014456087739422932,0.002768130963648263,0.00017728470466347253
110602.94882637891,0.0011589728707802381,0.0014461649210023167,0.0027692014862308123,0.0001975131083179614
110662.94882637891,0.0011595314524076882,0.001446756223750209,0.0027703397074767006,0.00021754140986571778
110722.94882637891,0.0011600900241890864,0.0014473615772722988,0.002771504979540413,0.00023477224129181043
110782.94882637891,0.0011606485918096083,0.001447976180946076,0.00277268806326231,0.00024933569037132624
110842.94882637891,0.001161207152050208,0.0014485995828884338,0.002773888090249649,0.00026183552891457905
110902.94882637891,0.0011617657088815344,0.0014492269853769628,0.0027750958208461363,0.000272045250974142
110962.94882637891,0.0011623242618840181,0.0014498551161011381,0.0027763049565235442,0.0002800645301497195
111022.94882637891,0.0011628828183249786,0.0014504878527695645,0.0027775229573410998,0.00028694155853459556
111082.94882637891,0.0011634413733460909,0.0014511240966200495,0.002778747708051026,0.000292833443988517
111142.94882637891,0.0011639999316163307,0.0014517627907734386,0.0027799771746310786,0.000297760106116756
111202.94882637891,0.0011645585026733632,0.001452405982757917,0.0027812152818385894,0.0003023231146226758
111262.94882637891,0.0011651170931039172,0.001453059171063681,0.0027824726171660585,0.00030749852682661344
111322.94882637891,0.0011656757023649432,0.001453732419844516,0.0027837685421882386,0.0003147157386094334
111382.94882637891,0.0011662343400126,0.0014544210035297347,0.0027850939523176013,0.0003228826320925215
111442.94882637891,0.00116679300904926,0.0014551375109482078,0.0027864730751805734,0.0003338149698431228
111502.94882637891,0.0011673517018450923,0.0014558839580976887,0.0027879097945872748,0.0003473511097214798
111562.94882637891,0.0011679104052977288,0.0014566762304851722,0.0027894347061323435,0.0003656646127734341
111622.94882637891,0.0011684691091070536,0.001457522453539391,0.0027910634571870255,0.0003892753538077493
111682.94882637891,0.0011690278039607383,0.0014584296165634546,0.0027928095128488496,0.0004185664155098315
111737.05471635167,0.0011695316055180215,0.0014593006714855063,0.0027944860877637686,0.00044940456065186037
111737.05471635169,0.0011695316055180215,0.0014593006714855063,0.0027944860877637686,0.00044940456065186037
111797.05471635167,0.001170217342871151,0.0014595171526107578,0.002794895663499052,0.0003052687373575629
111857.05471635167,0.001170904047121489,0.0014597092185315488,0.002795259054259234,0.00021476468685683326
111917.05471635167,0.0011715908072487363,0.001459885531504456,0.002795592629951384,0.0001616724060755192
111977.05471635167,0.0011722776055884876,0.001460049528015944,0.0027959028963733096,0.00013157699756542518
112037.05471635167,0.0011729644591659415,0.0014602068034639563,0.0027962004383688746,0.000115348196693102
112097.05471635167,0.001173651349014973,0.0014603595816364938,0.0027964894683536637,0.00010672801871044793
112157.05471635167,0.001174338238865094,0.0014605098895141694,0.002796773823874352,0.00010223054718511901
112217.05471635167,0.0011750251478301705,0.001460658366453176,0.0027970547142944033,9.984163022101713e-05
112277.05471635167,0.001175712031207334,0.0014608021367465618,0.0027973267026707755,9.822039810466443e-05
112337.05471635167,0.0011763989506717513,0.001460945147657126,0.002797597249860352,9.741266914329707e-05
112397.05471635167,0.0011770858614719314,0.0014610877642637823,0.002797867052978624,9.696249481942674e-05
112457.05471635167,0.0011777727726917815,0.0014612277046523285,0.002798131792651606,9.651235100464583e-05
112517.05471635167,0.0011784596866426357,0.0014613648562980548,0.002798391256346568,9.604149933459658e-05
112577.05471635167,0.0011791466036383657,0.001461500438028349,0.0027986477496635257,9.569870033209047e-05
112637.05471635167,0.0011798335275055095,0.0014616329363028322,0.0027988984087696333,9.52447642675189e-05
112697.05471635167,0.0011805204556187545,0.0014617605381720212,0.0027991398046187757,9.461858351014601e-05
112757.05471635167,0.0011812073891666927,0.0014618842660950454,0.00279937387059409,9.400409672289962e-05
112817.05471635167,0.0011818943613855265,0.0014619986792117588,0.0027995903105363243,9.290292305746323e-05
112877.05471635167,0.001182581338022414,0.0014621000361947105,0.0027997820517717624,9.140250445358099e-05
112937.05471635167,0.0011832683446439964,0.001462187851647645,0.002799948173040051,8.975853306190575e-05
112997.05471635167,0.0011839553403678509,0.0014622620568500843,0.002800088549300742,8.825871199619262e-05
113057.05471635167,0.0011846423279894232,0.0014623277476192072,0.002800212818417338,8.72680264618294e-05
113117.05471635167,0.0011853293464975194,0.0014623843676209594,0.0028003199262466812,8.645601638494897e-05
113177.05471635167,0.001186016363490562,0.0014624315016721545,0.0028004090897785624,8.5786203205485e-05
113237.05471635167,0.0011867034099610743,0.0014624691485200696,0.002800480305285904,8.522475922423022e-05
113297.05471635167,0.0011873904211538418,0.0014624995852513265,0.0028005378825337085,8.49026944819865e-05
113357.05471635167,0.001188077473521967,0.001462522898832752,0.0028005819841737003,8.464288598425198e-05
113417.05471635167,0.0011887644676683803,0.001462541818297876,0.0028006177746011515,8.45415495777776e-05
113477.05471635167,0.001189451526046355,0.0014625566949186177,0.0028006459159181448,8.444513270561526e-05
113537.05471635167,0.0011901385269248719,0.0014625676771995635,0.002800666691504879,8.440126615842129e-05
113597.05471635167,0.0011908255782884206,0.0014625764724936503,0.0028006833290867466,8.436871340105983e-05
113657.05471635167,0.0011915126172675045,0.0014625823237539443,0.0028006943978631507,8.434975555683811e-05
113717.05471635167,0.0011921996363347892,0.0014625866733911095,0.002800702626083089,8.434259764163102e-05
113777.05471635167,0.001192886650300825,0.0014625900148043363,0.0028007089470568156,8.433886286549098e-05
113837.05471635167,0.0011935736727129778,0.0014625925621383692,0.002800713765838102,8.433642019801564e-05
113897.05471635167,0.00119426069487797,0.0014625944531520994,0.0028007173430616102,8.433503686123402e-05
113957.05471635167,0.001194947743208585,0.0014625957094676848,0.002800719719598878,8.433401886714683e-05
114017.05471635167,0.0011956347148534398,0.0014625966612994328,0.002800721520229622,8.433390709268676e-05
114077.05471635167,0.0011963217578382437,0.001462597394553465,0.0028007229073021196,8.433362024168572e-05
114137.05471635167,0.0011970087858642914,0.001462597886960462,0.0028007238387848846,8.433350839561174e-05
114197.05471635167,0.001197695820003886,0.0014625982078464743,0.002800724445801204,8.43334493872329e-05
114257.05471635167,0.0011983828427531678,0.0014625984185112923,0.002800724844315739,8.433342717866083e-05
114317.05471635167,0.0011990698687962427,0.0014625985570793512,0.0028007251064439877,8.433341641167602e-05
114377.05471635167,0.0011997569123725035,0.0014625986358652796,0.002800725255481162,8.433341084744044e-05
114437.05471635167,0.0012004439532744752,0.001462598667374409,0.002800725315086512,8.433340956848697e-05
114497.05471635167,0.001201130980208674,0.0014625986824488395,0.0028007253436026537,8.433340934574164e-05
114557.05471635167,0.0012018180206720883,0.0014625986864478663,0.0028007253511675425,8.43334093083256e-05
114617.05471635167,0.0012025050546149822,0.0014625986872731887,0.0028007253527287984,8.433340930562945e-05
114677.05471635167,0.0012031920808821183,0.0014625986873540876,0.0028007253528818353,8.43334093070642e-05
114737.05471635167,0.001203879099991469,0.0014625986873634863,0.0028007253528996153,8.43334093064037e-05
114797.05471635167,0.0012045661167753845,0.0014625986873647726,0.0028007253529020496,8.43334093064019e-05
114847.01207045368,0.001205138141484213,0.0014625986873649452,0.0028007253529023783,8.433340930642908e-05
114847.0120704537,0.001205138141484213,0.0014625986873649452,0.0028007253529023783,8.433340930642908e-05
114907.01207045368,0.001205696006549221,0.0014625986874752892,0.00280072535311479,8.433340930662376e-05
114967.01207045368,0.0012062546461018198,0.0014625986895661436,0.0028007253571393637,8.433340932838742e-05
115027.01207045368,0.0012068132936967953,0.0014625987085461608,0.002800725393673262,8.433341003158416e-05
115087.01207045368,0.0012073719459848372,0.0014625987935178043,0.0028007255572310113,8.433342298754287e-05
115147.01207045368,0.0012079305762698873,0.0014625990085556607,0.0028007259711534155,8.433345294075646e-05
115207.01207045368,0.0012084892339388456,0.001462599478926214,0.002800726876541134,8.433368387094808e-05
115267.01207045368,0.0012090478737528858,0.0014626004481175002,0.0028007287421143163,8.433421901762887e-05
115327.01207045368,0.001209606505184909,0.0014626019333950713,0.002800731601095522,8.43351057542479e-05
115387.01207045368,0.0012101651429615723,0.0014626040600356988,0.002800735694591144,8.433686312049859e-05
115447.01207045368,0.0012107237922232394,0.001462607205672678,0.002800741749478949,8.434100357422564e-05
115507.01207045368,0.0012112824346139548,0.0014626117024691132,0.002800750405163797,8.4348000685046e-05
115567.01207045368,0.001211841076031032,0.0014626180981908163,0.0028007627162417036,8.436075775293219e-05
115627.01207045368,0.0012123996892698778,0.0014626256758891992,0.0028007773022980264,8.436959993867231e-05
115687.01207045368,0.001212958368223361,0.0014626362566744914,0.0028007976683731223,8.441202176793158e-05
115747.01207045368,0.0012135170131116397,0.0014626507940637091,0.0028008256507719835,8.446734398606198e-05
115807.01207045368,0.0012140756579982212,0.0014626696555664568,0.0028008619565327584,8.455235944566027e-05
115867.01207045368,0.001214634301222941,0.0014626935154898714,0.002800907883441305,8.467414647209008e-05
115927.01207045368,0.0012151929548416592,0.0014627240147694776,0.0028009665895848287,8.487891180426028e-05
115987.01207045368,0.0012157516322761559,0.0014627654232711156,0.0028010462920950467,8.530928581319174e-05
116047.01207045368,0.0012163102826318961,0.0014628241800259479,0.0028011593920398755,8.611376703944839e-05
116107.01207045368,0.0012168689239513222,0.001462895352539577,0.0028012963864019786,8.694711230102234e-05
116167.01207045368,0.001217427584975644,0.0014629901314811558,0.002801478822434157,8.861288421294354e-05
116227.01207045368,0.0012179862085841407,0.00146310450289352,0.00280169897249941,9.049458981046202e-05
116287.01207045368,0.0012185448783074624,0.0014632467009325287,0.0028019726777613802,9.342259680427394e-05
116347.01207045368,0.0012191035131926165,0.0014634246560523596,0.002802315216887013,9.76703133714839e-05
116407.01207045368,0.0012196621708227286,0.0014636416703855066,0.002802732933872412,0.00010348166668508665
116467.01207045368,0.001220220805848863,0.0014639050326832057,0.002803239870372048,0.00011125884557973157
116527.01207045368,0.0012207794381581755,0.0014642123508147057,0.0028038314195240107,0.00012065039897032799
116587.01207045368,0.001221338054771774,0.0014645608915116346,0.002804502321340448,0.00013128167561966223
116647.01207045368,0.0012218966939336233,0.0014649537707196215,0.002805258551538794,0.0001436640494494042
116707.01207045368,0.0012224553367616128,0.001465406480588149,0.0028061299517452174,0.0001596230504244439
116767.01207045368,0.0012230139616111997,0.0014659201217000397,0.0028071186463140335,0.0001788520354693549
116827.01207045368,0.001223572570780415,0.001466479155116853,0.002808194733036309,0.000199129058580457
116887.01207045368,0.0012241311467924005,0.0014670720138727656,0.0028093359566766026,0.00021903097854174546
116947.01207045368,0.0012246897143650469,0.0014676779965593486,0.0028105024467515076,0.00023604980016306211
117007.01207045368,0.0012252482775995063,0.0014682933000499379,0.0028116868847364897,0.00025046520789899566
117067.01207045368,0.001225806833415145,0.0014689172542323402,0.0028128879817937787,0.00026283268840748657
117127.01207045368,0.0012263653859677095,0.0014695446502600061,0.0028140957071940485,0.00027285639380729453
117187.01207045368,0.0012269239352069303,0.0014701732677494138,0.0028153057862576295,0.00028081356524835494
117247.01207045368,0.001227482487202986,0.0014708060893749526,0.0028165239580457847,0.0002875788804798556
117307.01207045368,0.0012280410387651912,0.0014714427414096584,0.002817749500910753,0.00029343338643026415
117367.01207045368,0.0012285995929051012,0.001472081541681317,0.0028189791786745345,0.00029828645157112103
117427.01207045368,0.0012291581618518424,0.0014727252700942935,0.002820218323757629,0.00030285917974414697
117487.01207045368,0.0012297167489552976,0.001473379792109871,0.0028214782326025497,0.00030817779084216246
117547.01207045368,0.0012302753559758656,0.0014740538966412095,0.002822775810267473,0.00031542015065906954
117607.01207045368,0.001230833991828232,0.0014747442432587023,0.002824104618654206,0.0003237622418093089
117667.01207045368,0.001231392658510703,0.0014754626607023976,0.002825487423785178,0.00033485564258318697
117727.01207045368,0.0012319513487387393,0.0014762116096282071,0.0028269289651112668,0.000348624785559711
117787.01207045368,0.0012325100482774983,0.0014770074243075871,0.0028284607029696106,0.0003672959494164992
117842.51276264527,0.001233026852032261,0.0014777917553536217,0.0028299703373291917,0.00038927722348863216
117842.51276264529,0.001233026852032261,0.0014777917553536217,0.0028299703373291917,0.00038927722348863216
117902.51276264527,0.0012337125794429618,0.0014779789986344785,0.002830324596365426,0.0002585455758644845
117962.51276264527,0.0012343993119107366,0.001478147266354716,0.002830642957155413,0.00018219701292006746
118022.51276264527,0.0012350861276981427,0.0014783067612827083,0.002830944707844264,0.00014110427733997284
118082.51276264527,0.0012357729895808192,0.001478460274005217,0.002831235133873493,0.000119584071019862
118142.51276264527,0.0012364598804725294,0.0014786113877663766,0.002831521017133174,0.0001087064468755319
118202.51276264527,0.0012371467730124964,0.0014787591496305064,0.002831800559338821,0.00010300312953114683
118262.51276264527,0.0012378336548671885,0.0014789040734998196,0.00283207473299653,9.997210227706064e-05
118322.51276264527,0.0012385205668805624,0.001479047235595085,0.0028323455687981275,9.835416006726607e-05
118382.51276264527,0.0012392074820409464,0.0014791895651730764,0.002832614831051078,9.750374957881599e-05
118442.51276264527,0.001239894387131873,0.001479329794456698,0.0028328801203094446,9.689909702970329e-05
118502.51276264527,0.0012405812937941291,0.001479467292216802,0.0028331402419162575,9.63680623287165e-05
118562.51276264527,0.0012412682107993348,0.0014796029204363417,0.0028333968252513405,9.596407428961675e-05
118622.51276264527,0.0012419551226763076,0.0014797358182940777,0.002833648244290566,9.55149969982866e-05
118682.51276264527,0.001242642037286608,0.0014798638008541934,0.002833890363754183,9.4885288895964e-05
118742.51276264527,0.001243328958846646,0.0014799881615491558,0.0028341256306363026,9.429796196403693e-05
118802.51276264527,0.0012440158896002025,0.0014801039924119182,0.0028343447595477822,9.32568340336419e-05
118862.51276264527,0.0012447028302633666,0.001480206460959867,0.0028345386087596258,9.176213775037833e-05
118922.51276264527,0.001245389793937214,0.001480295753068744,0.0028347075287190673,9.012641638694323e-05
118982.51276264527,0.0012460767624524081,0.001480370741791726,0.002834849390138999,8.856896300458867e-05
119042.51276264527,0.0012467637294287367,0.0014804372050631958,0.002834975123148386,8.755721933416765e-05
119102.51276264527,0.0012474507232870164,0.0014804947869607203,0.0028350840529586373,8.673890226652858e-05
119162.51276264527,0.0012481377205847402,0.0014805427075557896,0.002835174706230833,8.605381604652312e-05
119222.51276264527,0.001248824748681078,0.0014805812303120228,0.002835247579897949,8.547831390952337e-05
119282.51276264527,0.0012495117471398819,0.0014806122016737906,0.002835306169565298,8.514164294639648e-05
119342.51276264527,0.0012501987906875951,0.0014806361569693338,0.0028353514856117455,8.48719373736353e-05
119402.51276264527,0.0012508857817092197,0.0014806553313154829,0.0028353877586565343,8.476219313643562e-05
119462.51276264527,0.0012515728294334764,0.0014806707000362216,0.0028354168312488192,8.46672824720686e-05
119522.51276264527,0.0012522598366507506,0.001480681849657735,0.002835437923537078,8.4616521598272e-05
119582.51276264527,0.0012529468787252516,0.001480690945428102,0.00283545512973747,8.458548506120597e-05
119642.51276264527,0.0012536339222344957,0.0014806969809767565,0.0028354665472027163,8.456418359699626e-05
119702.51276264527,0.0012543209439955345,0.0014807014405828368,0.0028354749835121616,8.455657236523173e-05
119762.51276264527,0.001255007961003921,0.0014807048594501276,0.0028354814510533144,8.455264617408365e-05
119822.51276264527,0.0012556949858977407,0.0014807074748102002,0.002835486398555099,8.455011252597264e-05
119882.51276264527,0.0012563820111435398,0.0014807094179721736,0.002835490074456149,8.454867050185296e-05
119942.51276264527,0.0012570690641259146,0.001480710730744587,0.0028354925578019208,8.454757252175379e-05
120002.51276264527,0.0012577560433683613,0.0014807116911120443,0.0028354943745952797,8.454744503067743e-05
120062.51276264527,0.0012584430871495367,0.0014807124527895163,0.0028354958154440295,8.454715440662707e-05
120122.51276264527,0.0012591301201517909,0.0014807129618520237,0.0028354967784406234,8.454703610786033e-05
120182.51276264527,0.0012598171601033406,0.0014807132961025841,0.0028354974107417806,8.454697171796815e-05
120242.51276264527,0.0012605041884438495,0.001480713514534807,0.0028354978239523536,8.454694777488567e-05
120302.51276264527,0.001261191218865865,0.0014807136588441102,0.002835498096943069,8.454693635880978e-05
120362.51276264527,0.001261878265698545,0.0014807137428497624,0.0028354982558553695,8.454693039610306e-05
120422.51276264527,0.0012625653154052102,0.0014807137771874757,0.002835498320811715,8.45469288244546e-05
120482.51276264527,0.0012632523444959516,0.0014807137933972583,0.002835498351475845,8.45469285906872e-05
120542.51276264527,0.0012639393924635926,0.0014807137980065903,0.002835498360195277,8.454692854040666e-05
120602.51276264527,0.0012646264313933995,0.00148071379898206,0.002835498362040569,8.454692853793767e-05
120662.51276264527,0.0012653134643403376,0.0014807137990824502,0.002835498362230479,8.454692853792464e-05
120722.51276264527,0.0012660004892579044,0.0014807137990937441,0.0028354983622518436,8.45469285379243e-05
120782.51276264527,0.0012666875117140599,0.0014807137990952776,0.0028354983622547445,8.45469285379511e-05
120834.031563557,0.0012672774201939604,0.0014807137990954858,0.002835498362255139,8.454692853790058e-05
120834.03156355702,0.0012672774201939604,0.0014807137990954858,0.002835498362255139,8.454692853790058e-05
120894.031563557,0.0012678352813814537,0.0014807137992203763,0.0028354983624955467,8.454692853796215e-05
120954.031563557,0.0012683939170802527,0.0014807138016532549,0.002835498367178498,8.454692856724348e-05
121014.031563557,0.0012689525599362456,0.0014807138224908626,0.002835498407288214,8.45469293958931e-05
121074.031563557,0.0012695112081271209,0.001480713915315378,0.0028354985859628703,8.454694394074027e-05
121134.031563557,0.0012700698343027712,0.0014807141384608402,0.002835499015492898,8.454697685632246e-05
121194.031563557,0.001270628488341191,0.001480714637216822,0.0028354999755245943,8.454722987107414e-05
121254.031563557,0.0012711871229328165,0.0014807156389956971,0.0028355019038365952,8.454778202534519e-05
121314.031563557,0.0012717457504457172,0.0014807171599298162,0.002835504831467773,8.454870213674933e-05
121374.031563557,0.001272304385042577,0.0014807193375177361,0.0028355090230495427,8.455055661938797e-05
121434.031563557,0.0012728630302313658,0.0014807225647676062,0.0028355152350692556,8.455487215900625e-05
121494.031563557,0.001273421669495968,0.0014807271619553582,0.002835524084026278,8.45622416071247e-05
121554.031563557,0.0012739803026086054,0.001480733670535174,0.0028355366124731027,8.457476601029e-05
121614.031563557,0.0012745389176262501,0.001480741336520432,0.0028355513684421747,8.458451260795444e-05
121674.031563557,0.0012750975907482515,0.0014807521958918116,0.0028355722709353425,8.462880003646746e-05
121734.031563557,0.0012756562316005942,0.0014807669817392469,0.0028356007317207515,8.468532128211203e-05
121794.031563557,0.0012762148720326658,0.0014807861473863258,0.002835637623134445,8.477232844085789e-05
121854.031563557,0.0012767735118255393,0.0014808103691426365,0.0028356842467447386,8.489760006535243e-05
121914.031563557,0.0012773321622423619,0.0014808413952989178,0.0028357439673166503,8.511042180430613e-05
121974.031563557,0.001277890837702022,0.001480883805457119,0.0028358255981708177,8.556679411994496e-05
122034.031563557,0.0012784494785669767,0.0014809435207168587,0.0028359405442076073,8.637740072361407e-05
122094.031563557,0.0012790081211926656,0.0014810157368927053,0.0028360795475708303,8.723806812438342e-05
122154.031563557,0.0012795667738328994,0.0014811121130008792,0.002836265059766616,8.894483368017805e-05
122214.031563557,0.0012801253960450266,0.0014812277117639949,0.0028364875726065216,9.084399985228058e-05
122274.031563557,0.0012806840609438273,0.0014813723426574847,0.0028367659631224045,9.388385822939414e-05
122334.031563557,0.0012812426925258523,0.0014815523478937612,0.0028371124494040267,9.818267711784659e-05
122394.031563557,0.001281801345246856,0.0014817725336979419,0.002837536274215262,0.00010415219290440206
122454.031563557,0.001282359976307422,0.0014820386101042273,0.0028380484374713314,0.00011201665886746642
122514.031563557,0.0012829186033369011,0.0014823488356909822,0.0028386455872247644,0.00012151520581750669
122574.031563557,0.0012834772163631122,0.0014826999236149498,0.0028393213951429276,0.0001322129035727529
122634.031563557,0.0012840358532603643,0.0014830962356393897,0.0028400842363655015,0.00014477609576357692
122694.031563557,0.0012845944908340008,0.0014835531579739164,0.002840963750909145,0.00016099196899027176
122754.031563557,0.0012851531110996905,0.0014840701313653167,0.00284195886543585,0.00018033349493494337
122814.031563557,0.001285711714332773,0.0014846319168529522,0.0028430402576696246,0.00020065446278380233
122874.031563557,0.0012862702850180365,0.0014852261693433138,0.0028441841709974693,0.00022042166525807258
122934.031563557,0.0012868288484361335,0.0014858327538142613,0.0028453518261935696,0.00023723968324378925
122994.031563557,0.0012873874073348259,0.001486448724153478,0.0028465375547870706,0.00025151419691520603
123054.031563557,0.0012879459588395566,0.001487073190900431,0.0028477396452880025,0.00026375331601992294
123114.031563557,0.0012885045071465411,0.0014877005547820872,0.0028489473158550722,0.00027359651654424577
123174.031563557,0.0012890630527610347,0.0014883296734826698,0.0028501583658709024,0.00028150051747286714
123234.031563557,0.0012896216003393985,0.0014889625857000908,0.0028513767192036364,0.0002881616863026698
123294.031563557,0.0012901801484899583,0.001489599610516275,0.0028526029859314,0.0002939771634331266
123354.031563557,0.0012907386986224104,0.0014902385367593978,0.002853832912742809,0.0002987647838676669
123414.031563557,0.0012912972654441572,0.0014908827729361541,0.002855073040487717,0.00030334504926543104
123474.031563557,0.0012918558492892751,0.001491538669506692,0.0028563356011757613,0.00030881540139991715
123534.031563557,0.0012924144540672256,0.0014922135416818626,0.0028576346617544142,0.00031607162396995146
123594.031563557,0.0012929730881340099,0.0014929056492786136,0.002858966864514205,0.0003245911845599691
123654.031563557,0.0012935317524169832,0.0014936259067846432,0.002860353217102537,0.0003358377251026667
123714.031563557,0.001294090440003669,0.0014943773542976544,0.002861799574217392,0.0003498442942979555
123717.73451342621,0.0012941249203635538,0.001494425155133346,0.0028618915790838578,0.00035085757974282286
123717.73451342623,0.0012941249203635538,0.001494425155133346,0.0028618915790838578,0.00035085757974282286
123777.73451342621,0.0012948106817313161,0.0014945933840796281,0.002862209860429229,0.0002298259443536284
123837.73451342621,0.0012954974830212825,0.0014947501113017087,0.0028625063800993378,0.00016420965371219675
123897.73451342621,0.0012961843528333094,0.0014949022835991106,0.002862794272552836,0.0001307612464886399
123957.73451342621,0.0012968712304302474,0.0014950503759551302,0.002863074445270865,0.00011380190635570584
124017.73451342621,0.0012975581126507855,0.0014951960968085654,0.0028633501288669256,0.00010533203470084891
124077.73451342621,0.0012982450095572467,0.0014953404224038423,0.0028636231710016118,0.00010111630144362326
