time_h,voltage_0.5C,voltage_1C,voltage_2C,voltage_3C
0.35833333333333334,3.912938436705963,3.6282028796742485,3.1352038471420434,
0.3611111111111111,3.9117257235371463,3.625017544735856,3.1291769061017285,
0.3638888888888889,3.9105173145571306,3.6218898092736476,3.12327158497232,
0.36666666666666664,3.909313326263688,3.618816715581411,3.1174956548620427,
0.36944444444444446,3.908113865796836,3.615795220805404,3.1118511728583087,
0.37222222222222223,3.906919031140538,3.612822316800777,3.1063344536199433,
0.375,3.905728911321309,3.609895254761436,3.10093664986655,
0.37777777777777777,3.9045433442475783,3.607011709745679,3.0956432038984265,
0.38055555555555554,3.9033625475775082,3.6041695657679407,3.0904338975534476,
0.38333333333333336,3.9021866106831036,3.601366732632624,3.0852823333890047,
0.3861111111111111,3.9010155896278103,3.598601854718641,3.0801559040099367,
0.3888888888888889,3.899849532452447,3.595873690869113,3.075014289681156,
0.39166666666666666,3.898688479337286,3.593181246365555,3.0698081460869515,
0.39444444444444443,3.897532358868424,3.590523742244934,3.0644771541554774,
0.3972222222222222,3.896381111575453,3.5879005828272703,3.058947505411367,
0.4,3.8952348758037956,3.585311323123448,3.0531291134553653,
0.4027777777777778,3.894093662715473,3.5827556373497442,3.046912496806908,
0.40555555555555556,3.892957476299735,3.580233117604017,3.040165878405371,
0.4083333333333333,3.8918263134784956,3.5777436304526726,3.0327334628677485,
0.4111111111111111,3.8907001642008834,3.5752870904570293,3.0244361546127285,
0.41388888888888886,3.889578833891496,3.5728633748952503,3.0150766874376584,
0.4166666666666667,3.888462407505266,3.5704723610504048,3.0044514711736876,
0.41944444444444445,3.887350856361121,3.5681139111321416,2.992371393799857,
0.4222222222222222,3.886244138940149,3.565787860014925,2.978691998933787,
0.425,3.885142207128352,3.563494005595458,2.963350048129824,
0.42777777777777776,3.8840450062298912,3.5612320863643423,2.946398187329817,
0.4305555555555556,3.882952474964766,3.55900179009822,2.9280241171584325,
0.43333333333333335,3.8818645454503193,3.556802787016345,2.9085408463059026,
0.4361111111111111,3.8807811431656676,3.554634673898953,2.888341032021104,
0.4388888888888889,3.8797021360225603,3.5524969933090476,2.867822613776229,
0.44166666666666665,3.8786274655892754,3.5503892345902504,2.8473063722574175,
0.4444444444444444,3.877557039808462,3.5483108358218978,2.826969718915747,
0.44722222222222224,3.8764907553973558,3.5462611865346,2.806812484270036,
0.45,3.875428502003381,3.54423963449635,2.786655675044515,
0.4527777777777778,3.8743701620496442,3.5422455332415033,2.766162545932351,
0.45555555555555555,3.8733156105579654,3.540278111224179,2.7448665168263275,
0.4583333333333333,3.8722647149484795,3.5383366015824604,2.7221954638448067,
0.46111111111111114,3.8712173348151,3.5364202082441767,2.6974847510551063,
0.4638888888888889,3.870173341314318,3.5345281101218617,2.6699776163793087,
0.4666666666666667,3.869132567682673,3.532659465201175,2.6388136559179465,
0.46944444444444444,3.8680948463503797,3.530813414463135,2.6030069518584336,
0.4722222222222222,3.8670600034719715,3.5289890855930004,2.561415106373158,
0.475,3.866027855853319,3.5271856331996068,2.5126996734875444,
0.4756549230078746,,,2.500010104364001,
0.4777777777777778,3.86499821056644,3.525402160876625,,
0.48055555555555557,3.863970864535214,3.523637767834227,,
0.48333333333333334,3.8629456040918466,3.5218915623833302,,
0.4861111111111111,3.861922204503819,3.5201626538669393,,
0.4888888888888889,3.8609004358493646,3.518450154636408,,
0.49166666666666664,3.8598800553165624,3.5167531817219198,,
0.49444444444444446,3.858860877005146,3.5150709876646555,,
0.49722222222222223,3.8578425544526342,3.513402581995458,,
0.5,3.856824770092953,3.5117470541672238,,
0.5027777777777778,3.85580723368187,3.510103569748767,,
0.5055555555555555,3.8547896592786794,3.508471333424377,,
0.5083333333333333,3.853771701793242,3.506849489524562,,
0.5111111111111111,3.8527530163959187,3.5052372177766866,,
0.5138888888888888,3.8517332353025,3.5036337058031335,,
0.5166666666666667,3.850711980824545,3.5020381490698744,,
0.5194444444444445,3.8496888555000415,3.5004497499047864,,
0.5222222222222223,3.84866344123602,3.4988676916265486,,
0.525,3.8476352999315737,3.4972911595333103,,
