Throughput capacity [A.h],Loss of lithium inventory [%],Loss of active material in negative electrode [%],Loss of active material in positive electrode [%]
58.059774102524464,0.21767816409891338,0.007766308902631636,0.0014729781514688511
58.1847741025244,0.23977494574299385,0.007766308902631636,0.0014808370441414809
58.30977410252408,0.2682871220425227,0.007766308902631636,0.0014892122237455396
58.43477410252401,0.29633465340396015,0.007766308902631636,0.0014981563048195312
58.559774102524116,0.32251546616882365,0.007766308902631636,0.0015077292791119135
58.684774102524145,0.34623571797934005,0.007766308902631636,0.0015179999425498636
58.80977410252434,0.3679925518882783,0.007766308902631636,0.00152904773348439
58.93477410252429,0.38788536344516444,0.007766308902631636,0.001540968567667278
59.05977410252421,0.4068538265126165,0.007766308902631636,0.0015538711370766123
59.184774102524294,0.42603159906201427,0.007766308902631636,0.001567913012067379
59.309774102524386,0.4465160508694055,0.007766308902631636,0.001583198109017303
59.43477410252443,0.47025620449076655,0.007766308902631636,0.0015999233665837664
59.546884270864865,0.49574616641203306,0.007766308902631636,0.0016162953149461146
59.54688427086486,0.49574616641203306,0.007766308902631636,0.0016162953149461146
59.643372172061774,0.5010814238665375,0.007766308902631636,0.0016283817727895666
59.69822250033385,0.4722132148742588,0.007766308902631636,0.0016325491432098715
59.72934232328645,0.4304231829232492,0.007766308902631636,0.0016339391697073324
59.7473771065285,0.38868543187294335,0.007766308902631636,0.0016344138732904412
59.75776650214469,0.352839401342095,0.007766308902759533,0.0016345741592260765
59.763914937814576,0.3243443035115945,0.007766309271005412,0.0016346301137133423
59.76570345198211,0.31492426604648927,0.007766309771881197,0.001634641926330005
59.7657034519821,0.3149242660465035,0.007766309771881197,0.001634641926330005
59.84903678531538,0.2723890225604748,0.007774957515664482,0.001634641926330005
59.93237011864868,0.242017079424528,0.007789973060226885,0.001634641926330005
60.01570345198177,0.21929522177029526,0.007806476357330894,0.001634641926330005
60.099036785314894,0.20225586284247754,0.007823573962269847,0.001634641926330005
60.18237011864832,0.18940547779989458,0.007841092758184232,0.001634641926330005
60.26570345198173,0.1796603110494459,0.007858966815106783,0.001634641926330005
60.34903678531499,0.17225555050865182,0.0078771655382468,0.001634641926330005
60.432370118648194,0.16663200651552756,0.007895677937511891,0.001634641926330005
60.51570345198131,0.16229643448632203,0.007914548206386485,0.001634641926330005
60.59903678531472,0.15892884019808662,0.007933732284442385,0.001634641926330005
60.68237011864792,0.15632474649484607,0.007953206327002249,0.001634641926330005
60.76570345198132,0.15434244728405133,0.007972972279489454,0.001634641926330005
60.8490367853148,0.15277197472596526,0.007993024802502191,0.001634641926330005
60.932370118648144,0.15152577425760683,0.008013354920052507,0.001634641926330005
61.01570345198151,0.15052586851750505,0.008033920448880849,0.001634641926330005
61.09903678531515,0.14967069878382233,0.008054689959479333,0.001634641926330005
61.182370118648215,0.1489034457579237,0.008075672075193552,0.001634641926330005
61.265703451981636,0.14813893923559363,0.008096700191757122,0.001634641926330005
61.34903678531538,0.14728640789246583,0.008117758103693973,0.001634641926330005
61.43237011864896,0.14634262792127117,0.008138907596688227,0.001634641926330005
61.51570345198196,0.14525949518258585,0.008160323692592897,0.001634641926330005
61.59903678531535,0.1441198036271487,0.008182155083929388,0.001634641926330005
61.68237011864868,0.14304569293148006,0.008204581677773604,0.001634641926330005
61.76570345198172,0.1421858484429066,0.008227534416420212,0.001634641926330005
61.84903678531513,0.14152950002181797,0.008250928009829295,0.001634641926330005
61.93237011864842,0.14103546140108847,0.00827471604050345,0.001634641926330005
62.01570345198189,0.14067003682534107,0.008298871208651803,0.001634641926330005
62.09903678531532,0.14039838327778398,0.00832336697504843,0.001634641926330005
62.18237011864863,0.14020752489092558,0.008348214211707727,0.001634641926330005
62.265703451981885,0.14006204619090568,0.008373346017066297,0.001634641926330005
62.349036785315526,0.13995142013278894,0.008398768421784553,0.001634641926330005
62.43237011864892,0.1398667821048889,0.008424381944706738,0.001634641926330005
62.51570345198222,0.13977746009777547,0.008450173664158456,0.001634641926330005
62.599036785315214,0.1397019233672694,0.008476152622250765,0.001634641926330005
62.68237011864858,0.1396156510926687,0.008502317560967754,0.001634641926330005
62.765703451981985,0.13953117812248195,0.008528711863306171,0.001634641926330005
62.849036785315356,0.1394329660887479,0.008555375377326868,0.001634641926330005
62.93237011864868,0.1393287517473567,0.008582377779475792,0.001634641926330005
63.01570345198181,0.13919551871626368,0.008609796299097638,0.001634641926330005
63.0990367853152,0.1390506438347927,0.008637728082362628,0.001634641926330005
63.18237011864869,0.13888900949332594,0.008666186296949263,0.001634641926330005
63.26570345198224,0.13871249866363655,0.008695245599767532,0.001634641926330005
63.3490367853154,0.13853705961540186,0.008724921876591907,0.001634641926330005
63.43237011864888,0.13837459916942407,0.008755110708762004,0.001634641926330005
63.51570345198252,0.13823984273864198,0.008785680920482264,0.001634641926330005
63.59903678531616,0.13813370881656795,0.008816438832511153,0.001634641926330005
63.6823701186498,0.13806392174237203,0.008847387344275148,0.001634641926330005
63.76570345198335,0.13802678287433423,0.008878656961755382,0.001634641926330005
63.8490367853166,0.1380166777995413,0.008910516500819199,0.001634641926330005
63.93237011864987,0.1380244820076797,0.008943196796394659,0.001634641926330005
64.01570345198336,0.13803972602605086,0.008977140978572606,0.001634641926330005
64.09903678531663,0.138055790822861,0.009012622566643813,0.001634641926330005
64.18237011865004,0.13807556660046316,0.009048736500261612,0.001634641926330005
64.26570345198344,0.13810318766476826,0.00908475888081739,0.001634641926330005
64.34903678531661,0.13813358319795555,0.009120729349874068,0.001634641926330005
64.43237011864987,0.13816397879411113,0.009156689347477709,0.001634641926330005
64.51570345198336,0.13819402144143567,0.009192993324077747,0.001634641926330005
64.59903678531656,0.1382236939004713,0.00922984692367379,0.001634641926330005
64.68237011864964,0.13825298923103446,0.009267368070311477,0.001634641926330005
64.72089620860898,0.13826981342982947,0.00928490437365781,0.001634641926330005
64.72089620860898,0.13826981342984368,0.00928490437365781,0.001634641926330005
64.84589620860902,0.13840594714119447,0.009288082966293132,0.0016374203102600404
64.97089620860916,0.1385475158404148,0.009288082966293132,0.0016399197028675871
65.09589620860919,0.13871886472405492,0.009288082966293132,0.0016424834098671681
65.22089620860892,0.13907760250515366,0.009288082966293132,0.0016451400521759751
65.34589620860888,0.139943502403014,0.009288082966293132,0.0016478960321393288
65.47089620860876,0.1412159857820967,0.009288082966293132,0.0016507571197479365
65.59589620860865,0.14188431009682745,0.009288082966293132,0.0016537296437206805
65.72089620860858,0.1424088502274259,0.009288082966293132,0.001656819834494172
65.84589620860831,0.14380250259029026,0.009288082966293132,0.0016600350478199744
65.97089620860832,0.14676415408581533,0.009288082966293132,0.0016633830102819047
66.09589620860827,0.15119687795183268,0.009288082966293132,0.001666872118804008
66.22089620860832,0.1562657514775765,0.009288082966293132,0.001670511487631643
66.3458962086083,0.1621256998620737,0.009288082966293132,0.001674311043316834
66.47089620860832,0.16879621443706583,0.009288082966293132,0.0016782816368134945
66.59589620860851,0.17560689721369727,0.009288082966293132,0.0016824352388340458
66.72089620860855,0.18168205289329364,0.009288082966293132,0.0016867844530139564
66.84589620860852,0.18665578972488106,0.009288082966293132,0.0016913437973755663
66.97089620860842,0.1903741642561272,0.009288082966293132,0.0016961284087102513
67.0958962086085,0.1929671940999782,0.009288082966293132,0.001701155609964644
67.22089620860842,0.19502131830148528,0.009288082966293132,0.0017064443867980117
67.34589620860845,0.19662248337090205,0.009288082966293132,0.0017120157954622073
67.47089620860814,0.198392484898676,0.009288082966293132,0.001717893301673712
67.59589620860804,0.2012969830368263,0.009288082966293132,0.0017241026792049752
67.72089620860801,0.20634589996234354,0.009288082966293132,0.0017306724309236188
67.84589620860807,0.21454891357234374,0.009288082966293132,0.001737634978837832
67.97089620860801,0.2272635263161078,0.009288082966293132,0.0017450266575025353
68.09589620860768,0.24934935780405,0.009288082966293132,0.0017528884950195334
68.22089620860754,0.2778557759367999,0.009288082966293132,0.00176126691441425
68.34589620860781,0.30590219438616373,0.009288082966293132,0.0017702145704845407
68.47089620860791,0.3320838236282668,0.009288082966293132,0.001779792213028486
68.59589620860802,0.3557957372508156,0.009288082966293132,0.0017900672735606804
68.72089620860794,0.37754285104706753,0.009288082966293132,0.0018011213067268272
68.84589620860787,0.39743926000758734,0.009288082966293132,0.001813044812124076
68.9708962086079,0.41640719124282555,0.009288082966293132,0.0018259536904281504
69.09589620860773,0.435584456929746,0.009288082966293132,0.0018400028868654772
69.22089620860771,0.4560751907804388,0.009288082966293132,0.0018552955066581944
69.34589620860763,0.47982732216314616,0.009288082966293132,0.0018720304014721023
69.45727641082881,0.505120993604578,0.009288082966293132,0.001888301542024351
69.45727641082883,0.505120993604578,0.009288082966293132,0.001888301542024351
69.55375397331916,0.5104271537383767,0.009288082966293132,0.0019003850472785189
69.6086169315839,0.4815562147717145,0.009288082966293132,0.0019045550488954177
69.63975066624623,0.43978285506810266,0.009288082966293132,0.0019059483209815653
69.65777798532933,0.39805253532537677,0.009288082966293132,0.0019064224104283767
69.6681821856245,0.36219689662573273,0.009288082966619982,0.0019065831129410071
69.67431627685602,0.3337131133345679,0.009288083337878561,0.00190663884890796
69.67606532415743,0.3244737266434896,0.00928808382735724,0.0019066503537175095
69.67606532415743,0.3244737266434896,0.00928808382735724,0.0019066503537175095
69.75939865749102,0.2819139664080694,0.009296731876148101,0.0019066503537175095
69.84273199082422,0.25152474339806474,0.009311749017854254,0.0019066503537175095
69.92606532415742,0.22882984957576014,0.009328257413784513,0.0019066503537175095
70.00939865749095,0.21177642918588901,0.009345356603049026,0.0019066503537175095
70.09273199082433,0.19890721982569914,0.00936287726293017,0.0019066503537175095
70.17606532415749,0.18913761026141174,0.009380752776550594,0.0019066503537175095
70.25939865749079,0.18172535898037268,0.009398953943446031,0.0019066503537175095
70.34273199082403,0.17609266254959266,0.009417469849140048,0.0019066503537175095
70.42606532415749,0.17174595437916196,0.009436342574460355,0.0019066503537175095
70.50939865749092,0.1683518074109429,0.009455520672489115,0.0019066503537175095
70.59273199082406,0.1657463366191223,0.00947499669196361,0.0019066503537175095
70.67606532415716,0.16376345002747428,0.009494766247939879,0.0019066503537175095
70.75939865749066,0.16219231735614414,0.009514822720518623,0.0019066503537175095
70.84273199082415,0.16094578203635024,0.009535158971786473,0.0019066503537175095
70.92606532415783,0.1599445277516338,0.009555729270459778,0.0019066503537175095
71.00939865749112,0.15908630164534543,0.009576502642445917,0.0019066503537175095
71.09273199082408,0.15831708742886974,0.009597487770747648,0.0019066503537175095
71.17606532415708,0.1575492716002742,0.009618518901518769,0.0019066503537175095
71.25939865749018,0.15669300664811203,0.00963957922662928,0.0019066503537175095
71.34273199082335,0.15574453589239567,0.00966073163216663,0.0019066503537175095
71.4260653241569,0.15465675529219425,0.009682152494661977,0.0019066503537175095
71.50939865749059,0.15351236026977233,0.009703988659666152,0.0019066503537175095
71.592731990824,0.152435390086751,0.009726422405009316,0.0019066503537175095
71.67606532415716,0.1515735576749364,0.00974938079738763,0.0019066503537175095
71.75939865749051,0.1509144331050436,0.0097727795269833,0.0019066503537175095
71.84273199082381,0.15041811510863567,0.009796571771374829,0.0019066503537175095
71.92606532415726,0.1500514914077229,0.009820732749986405,0.0019066503537175095
72.00939865749032,0.1497783978646794,0.009845233740193748,0.0019066503537175095
72.09273199082365,0.14958625437967044,0.009870087789693116,0.0019066503537175095
72.17606532415698,0.1494392324721332,0.009895225947204267,0.0019066503537175095
72.25939865749062,0.14932701310522134,0.009920652778717454,0.0019066503537175095
72.3427319908236,0.14924090826332304,0.009946272318444471,0.0019066503537175095
72.4260653241569,0.14914996016517534,0.009972068156145042,0.0019066503537175095
72.50939865749005,0.14907282436112723,0.009998050845823059,0.0019066503537175095
72.59273199082318,0.14898479637120943,0.010024219886304309,0.0019066503537175095
72.6760653241563,0.14889897802650864,0.010050618693185243,0.0019066503537175095
72.75939865748974,0.14879919421659338,0.010077285770563549,0.0019066503537175095
72.84273199082294,0.1486933503053791,0.010104291035929691,0.0019066503537175095
72.92606532415638,0.14855848740232602,0.010131713521701613,0.0019066503537175095
73.00939865748985,0.1484118760571107,0.010159648257854315,0.0019066503537175095
73.09273199082325,0.14824836898401372,0.010188109869588402,0.0019066503537175095
73.17606532415661,0.1480699996651822,0.010217174811629093,0.0019066503537175095
73.25939865748992,0.14789279805944489,0.01024685290840921,0.0019066503537175095
73.34273199082305,0.14772887431034576,0.01027704555207265,0.0019066503537175095
73.4260653241561,0.14759262837138465,0.010307618888916181,0.0019066503537175095
73.50939865748902,0.14748502778846273,0.010338377864400172,0.0019066503537175095
73.59273199082183,0.14741394542164699,0.010369328809346712,0.0019066503537175095
73.67606532415509,0.1473753778623461,0.01040060287829192,0.0019066503537175095
73.75939865748833,0.14736407315969302,0.010432473528993569,0.0019066503537175095
73.84273199082158,0.1473706443093903,0.010465172499820596,0.0019066503537175095
73.92606532415516,0.14738461629437438,0.010499132550549461,0.0019066503537175095
74.00939865748862,0.14739942782128423,0.01053463049456127,0.0019066503537175095
74.09273199082192,0.14741801880123262,0.010570753277235667,0.0019066503537175095
74.17606532415523,0.14744447354770784,0.010606782572523343,0.0019066503537175095
74.25939865748836,0.14747367688228508,0.010642755999981546,0.0019066503537175095
74.34273199082155,0.14750287486505442,0.010678722553222997,0.0019066503537175095
74.42606532415446,0.14753172016293092,0.010715033337845625,0.0019066503537175095
74.50939865748765,0.14756019630037542,0.010751894989525113,0.0019066503537175095
74.59273199082091,0.14758829568073395,0.010789423564929734,0.0019066503537175095
74.63053464480049,0.14760091537637265,0.010806633889245632,0.0019066503537175095
74.63053464480049,0.14760091537637265,0.010806633889245632,0.0019066503537175095
74.75553464480045,0.14773450420432255,0.010809814545751806,0.0019094293994328382
74.88053464480038,0.14787013280127326,0.010809814545751806,0.0019119293401388404
75.00553464480039,0.1480355733296932,0.010809814545751806,0.0019144935796191476
75.13053464480046,0.14838849144243227,0.010809814545751806,0.0019171507722006709
75.2555346448005,0.1492486004505622,0.010809814545751806,0.0019199073335727235
75.38053464480043,0.15051551085605297,0.010809814545751806,0.0019227690364971295
75.50553464480036,0.15117824143015923,0.010809814545751806,0.0019257420175478046
75.63053464480022,0.15169680343640835,0.010809814545751806,0.0019288328987272507
75.75553464480022,0.1530851247248961,0.010809814545751806,0.0019320488441252337
75.88053464480049,0.1560408861927982,0.010809814545751806,0.001935397585100418
76.00553464480076,0.1604680861413783,0.010809814545751806,0.001938887522527466
76.13053464480079,0.16553116600763929,0.010809814545751806,0.0019425277735507507
76.2555346448007,0.17138798167120228,0.010809814545751806,0.0019463282703640061
76.38053464480066,0.17805328756935523,0.010809814545751806,0.0019502998440543706
76.50553464480066,0.1848600197749306,0.010809814545751806,0.001954454510553205
76.63053464480052,0.19092897446311952,0.010809814545751806,0.0019588048778018674
76.7555346448003,0.1958976200948257,0.010809814545751806,0.0019633652736388285
76.88053464480046,0.19960943221818184,0.010809814545751806,0.0019681512148252978
77.00553464480065,0.20219622368438195,0.010809814545751806,0.001973179846970652
77.13053464480059,0.20424502858531923,0.010809814545751806,0.001978470169603952
77.25553464480055,0.20584156392519048,0.010809814545751806,0.0019840432490241255
77.3805346448006,0.20760736184072925,0.010809814545751806,0.0019899234931131105
77.50553464480065,0.21051198663015214,0.010809814545751806,0.0019961346174142136
77.63053464480068,0.215562202362662,0.010809814545751806,0.0020027065081933415
77.75553464480082,0.22376793954131813,0.010809814545751806,0.0020096714549424632
77.88053464480089,0.23647524242402085,0.010809814545751806,0.0020170658896319082
78.00553464480086,0.2585485438145838,0.010809814545751806,0.0020249305269430806
78.13053464480102,0.28705136271084086,0.010809814545751806,0.00203331202709478
78.25553464480114,0.3150978836368097,0.010809814545751806,0.0020422630863379254
78.3805346448014,0.34127405986092185,0.010809814545751806,0.002051843783490881
78.50553464480151,0.3649826556522555,0.010809814545751806,0.002062123023833351
78.63053464480146,0.3867326990728088,0.010809814545751806,0.002073180392258678
78.75553464480137,0.4066225422122898,0.010809814545751806,0.002085111408263174
78.8805346448014,0.4255934776782624,0.010809814545751806,0.0020980263040399905
79.0055346448013,0.44477056775605206,0.010809814545751806,0.00211208248344974
79.13053464480113,0.4652570292440714,0.010809814545751806,0.002127382198054306
79.25553464480096,0.4890172254422964,0.010809814545751806,0.0021441264220811718
79.36622531050973,0.5141715899571011,0.010809814545751806,0.0021602990242399756
79.36622531050973,0.5141715899571011,0.010809814545751806,0.0021602990242399756
79.46269238579039,0.5194488779548863,0.010809814545751806,0.0021723805937483576
79.51755757161895,0.49055762018697635,0.010809814545751806,0.0021765506369035847
79.54869582722074,0.44877805235876167,0.010809814545751806,0.0021779433488973154
79.5667333411998,0.40707441214726714,0.010809814545751806,0.0021784189725906344
79.5771545816996,0.37120809510301456,0.010809814546050234,0.0021785801544353944
79.58327205974052,0.34273220504167057,0.0108098149149356,0.0021786355985966566
79.58497140611519,0.3337211101591464,0.010809815389407618,0.0021786467202957738
79.58497140611519,0.3337211101591464,0.010809815389407618,0.0021786467202957738
79.66830473944849,0.29112248467882296,0.010818461661457945,0.0021786467202957738
79.7516380727819,0.2607062205508157,0.010833481786320931,0.0021786467202957738
79.83497140611536,0.23795720350678096,0.010849988931354915,0.0021786467202957738
79.91830473944867,0.22089513555783924,0.010867091402104734,0.0021786467202957738
80.00163807278224,0.2080196954499911,0.01088461444359723,0.0021786467202957738
80.08497140611566,0.19824407383167397,0.010902492474087921,0.0021786467202957738
80.16830473944924,0.19082271938161455,0.010920695577596007,0.0021786467202957738
80.25163807278282,0.18518633454205258,0.010939214870518299,0.0021786467202957738
80.33497140611641,0.1808359758705933,0.010958090566987266,0.0021786467202957738
80.41830473944985,0.17743728975951,0.010977272444776531,0.0021786467202957738
80.50163807278308,0.1748294750676962,0.01099675125203703,0.0021786467202957738
80.5849714061166,0.172846235895733,0.011016525452191672,0.0021786467202957738
80.6683047394499,0.17127244586619383,0.011036585819510947,0.0021786467202957738
80.75163807278328,0.1700231272761954,0.011056925802762407,0.0021786467202957738
80.83497140611648,0.1690190085944323,0.011077499287594605,0.0021786467202957738
80.91830473945043,0.1681569800790328,0.011098278223983016,0.0021786467202957738
81.00163807278396,0.16738468298942166,0.011119267269435795,0.0021786467202957738
81.0849714061174,0.1666130121985816,0.011140301578450362,0.0021786467202957738
81.1683047394508,0.16575255819526546,0.011161364345213087,0.0021786467202957738
81.25163807278433,0.16479902574928929,0.011182519850990502,0.0021786467202957738
81.33497140611777,0.1637061521339831,0.011203943579786824,0.0021786467202957738
81.41830473945096,0.16255735229850643,0.011225785567845037,0.0021786467202957738
81.50163807278413,0.16147842392702216,0.011248228670822868,0.0021786467202957738
81.58497140611773,0.1606141545836266,0.011271193995852968,0.0021786467202957738
81.66830473945093,0.1599548953830947,0.01129460342775701,0.0021786467202957738
81.75163807278435,0.1594563441083494,0.011318402070571665,0.0021786467202957738
81.83497140611755,0.1590873152950678,0.01134256894823693,0.0021786467202957738
81.918304739451,0.15881231925075667,0.011367075682088057,0.0021786467202957738
82.00163807278442,0.15861847135268192,0.011391935825955102,0.0021786467202957738
82.08497140611766,0.1584697332725824,0.011417076976798057,0.0021786467202957738
82.1683047394509,0.15835605699015787,0.011442509053324557,0.0021786467202957738
82.25163807278425,0.15826806970041218,0.011468133291529625,0.0021786467202957738
82.33497140611755,0.15817590183178254,0.01149393392286413,0.0021786467202957738
82.41830473945117,0.15809724260915914,0.011519920523880955,0.0021786467202957738
82.50163807278454,0.15800776291693808,0.011546094164941678,0.0021786467202957738
82.58497140611827,0.15792050184833784,0.011572496762823903,0.0021786467202957738
82.66830473945177,0.15781937484268838,0.011599167753018946,0.0021786467202957738
82.75163807278496,0.15771200691553133,0.011626176999627091,0.0021786467202957738
82.83497140611816,0.15757551004622883,0.01165360424282369,0.0021786467202957738
82.91830473945144,0.15742722293552447,0.011681543332372257,0.0021786467202957738
83.00163807278489,0.15726215996204473,0.011710011264085551,0.0021786467202957738
83.0849714061182,0.15708216834046596,0.011739081205718094,0.0021786467202957738
83.16830473945163,0.1569033231842667,0.011768767273935055,0.0021786467202957738
83.25163807278476,0.15673805975733046,0.011798965084452107,0.0021786467202957738
83.33497140611792,0.15660040724199575,0.011829539568140035,0.0021786467202957738
83.41830473945093,0.15649157508843814,0.011860300054593154,0.0021786467202957738
83.50163807278385,0.15641934665143253,0.011891254835177278,0.0021786467202957738
83.58497140611678,0.15637958968557086,0.01192253355459627,0.0021786467202957738
83.66830473944971,0.15636717611801032,0.011954408618080947,0.0021786467202957738
83.75163807278281,0.15637261574363492,0.011987110650679256,0.0021786467202957738
83.83497140611614,0.15638557120725238,0.012021087514213491,0.0021786467202957738
83.91830473944945,0.15639928964723993,0.012056602508721426,0.0021786467202957738
84.00163807278291,0.15641687038947794,0.012092735145770916,0.0021786467202957738
84.08497140611584,0.1564423277937408,0.012128771157890128,0.0021786467202957738
84.16830473944879,0.15647049192121187,0.012164747272265686,0.0021786467202957738
84.25163807278186,0.15649864680237613,0.012200720633131823,0.0021786467202957738
84.33497140611543,0.1565264485668365,0.012237037224807068,0.0021786467202957738
84.41830473944889,0.1565538810043563,0.012273905701249532,0.0021786467202957738
84.50163807278203,0.15658093764966452,0.012311441435073789,0.0021786467202957738
84.53873454195293,0.1565928550716933,0.012328332015940191,0.0021786467202957738
84.53873454195292,0.15659285507172171,0.012328332015940191,0.0021786467202957738
84.66373454195293,0.15672125844216112,0.01233151301636326,0.0021814265098925034
84.78873454195286,0.1568517121516919,0.01233151301636326,0.002183926989602014
84.91373454195295,0.15701201357856576,0.01233151301636326,0.002186491726973827
85.03873454195289,0.15735980268652838,0.01233151301636326,0.002189149449662864
85.16373454195283,0.15821514689726257,0.01233151301636326,0.002191906640035768
85.28873454195293,0.15947567661703488,0.01233151301636326,0.0021947691454471396
85.41373454195282,0.16013429987748395,0.01233151301636326,0.00219774275356599
85.53873454195288,0.1606483270153376,0.01233151301636326,0.002200834299671328
85.6637345419527,0.16203211342939028,0.01233151301636326,0.002204050950524561
85.78873454195264,0.1649839243402056,0.01233151301636326,0.0022074004413923376
85.91373454195285,0.16940687994809878,0.01233151301636326,0.0022108911767020345
86.03873454195292,0.17446635433545055,0.01233151301636326,0.0022145322777760157
86.16373454195296,0.1803174490572701,0.01233151301636326,0.0022183336806023135
86.288734541953,0.18697802348343373,0.01233151301636326,0.002222306224624049
86.41373454195316,0.19377707902302177,0.01233151301636326,0.0022264617538496623
86.53873454195296,0.1998430849745887,0.01233151301636326,0.002230813231520301
86.66373454195283,0.20480755277716867,0.01233151301636326,0.002235374819221647
86.78873454195292,0.20851344819234896,0.01233151301636326,0.0022401620411471868
86.91373454195295,0.21109575391422197,0.01233151301636326,0.0022451920544312998
87.03873454195278,0.21313925384568222,0.01233151301636326,0.002250483866376385
87.16373454195266,0.2147326751255605,0.01233151301636326,0.0022560585572932723
87.28873454195254,0.21649545829811245,0.01233151301636326,0.002261940033264409
87.41373454195254,0.21940260487637886,0.01233151301636326,0.0022681530512898007
87.53873454195262,0.2244507855233735,0.01233151301636326,0.002274727002969712
87.6637345419527,0.2326584295254861,0.01233151301636326,0.002281694133188239
87.7887345419528,0.24536426859904736,0.01233151301636326,0.0022890908278299094
87.91373454195275,0.2674259367090741,0.01233151301636326,0.002296958164194507
88.0387345419525,0.2959281374634486,0.01233151301636326,0.0023053426339032512
88.16373454195278,0.3239684675861838,0.01233151301636326,0.002314296968393137
88.28873454195266,0.35013766826583037,0.01233151301636326,0.0023238812993326974
88.41373454195278,0.3738418677829145,0.01233151301636326,0.0023341645834733526
88.53873454195269,0.3955868165973868,0.01233151301636326,0.0023452277426372348
88.66373454195246,0.4154770727927257,0.01233151301636326,0.0023571615428608084
88.78873454195265,0.4344488250761174,0.01233151301636326,0.0023700835176470036
88.91373454195286,0.4536237145463957,0.01233151301636326,0.0023841464404625867
89.03873454195315,0.4741179235846573,0.01233151301636326,0.0023994530746733744
89.16373454195332,0.49789411584865206,0.01233151301636326,0.002416206253769815
89.27375622031545,0.5228761588316786,0.01233151301636326,0.0024322850094620208
89.27375622031545,0.5228761588316786,0.01233151301636326,0.0024322850094620208
89.37021568088005,0.5281224477234616,0.01233151301636326,0.002444364246272812
89.42508928154611,0.49922861202571767,0.01233151301636326,0.002448536124745715
89.45624640858959,0.4574709865524369,0.01233151301636326,0.002449932414137379
89.4742673150457,0.4157709807458616,0.01233151301636326,0.0024504063273269594
89.48470782762915,0.37990389585715434,0.012331513016633266,0.002450568135785147
89.49081510607694,0.35143648285064444,0.012331513392467741,0.0024506233329759652
89.49246372382974,0.34267380129534786,0.012331513850824649,0.002450634120378936
89.49246372382976,0.34267380129534786,0.012331513850824649,0.002450634120378936
89.57579705716293,0.3000376924313173,0.012340162698308177,0.002450634120378936
89.65913039049597,0.26959119098538054,0.012355180765752038,0.002450634120378936
89.74246372382954,0.24681530764871695,0.012371688426725314,0.002450634120378936
89.82579705716306,0.22972641226678547,0.012388791531037668,0.002450634120378936
89.90913039049657,0.21683924400815613,0.012406316687417984,0.002450634120378936
89.99246372382966,0.20706246244139948,0.012424197900642753,0.002450634120378936
90.07579705716293,0.19963028427122254,0.012442402768840566,0.002450634120378936
90.15913039049664,0.19398477061298536,0.012460924668033613,0.002450634120378936
90.24246372383034,0.1896277648099982,0.01247980320012232,0.002450634120378936
90.32579705716367,0.18624187868206832,0.012498997396761524,0.002450634120378936
90.4091303904969,0.183629690307626,0.012518480212889926,0.002450634120378936
90.49246372383021,0.18163373679244899,0.012538255383958585,0.002450634120378936
90.57579705716377,0.1800540421790231,0.012558319686689856,0.002450634120378936
90.65913039049734,0.1787993518996558,0.012578663721171779,0.002450634120378936
90.7424637238307,0.1777908669367747,0.012599240109324228,0.002450634120378936
90.82579705716411,0.1769235837869303,0.012620022611429249,0.002450634120378936
90.90913039049765,0.17614767803917175,0.012641014523993022,0.002450634120378936
90.99246372383105,0.17537145489450268,0.012662051742466929,0.002450634120378936
91.07579705716392,0.1745062318361903,0.012683116883806633,0.002450634120378936
91.15913039049704,0.17354750514655848,0.012704274671278881,0.002450634120378936
91.24246372383054,0.1724493910174374,0.01272570201760459,0.002450634120378936
91.32579705716401,0.17129534255279566,0.012747549811834347,0.002450634120378936
91.4091303904977,0.17021253084638488,0.012769998464648324,0.002450634120378936
91.49246372383138,0.16934643459569543,0.012792969426357104,0.002450634120378936
91.57579705716488,0.16868603060717646,0.012816385573046318,0.002450634120378936
91.65913039049812,0.16818584604723696,0.012840189665055846,0.002450634120378936
91.74246372383175,0.16781571295670972,0.01286436298192939,0.002450634120378936
91.82579705716516,0.16753885710308225,0.012888873608872586,0.002450634120378936
91.90913039049833,0.1673438624964092,0.012913740657239714,0.002450634120378936
91.99246372383156,0.16719375161565608,0.01293888814807076,0.002450634120378936
92.07579705716489,0.16707879249118207,0.012964324388789805,0.002450634120378936
92.15913039049829,0.16698959620062226,0.012989955745410953,0.002450634120378936
92.24246372383163,0.16689609171416464,0.013015760044595481,0.002450634120378936
92.32579705716489,0.16681604225016144,0.013041750715444778,0.002450634120378936
92.40913039049808,0.16672512511823356,0.013067927810325841,0.002450634120378936
92.49246372383115,0.16663653266255096,0.013094334674306651,0.002450634120378936
92.57579705716454,0.16653411107819238,0.01312100984297615,0.002450634120378936
92.65913039049802,0.16642533351107147,0.013148023170586498,0.002450634120378936
92.74246372383118,0.16628739007398963,0.013175454904342132,0.002450634120378936
92.8257970571645,0.1661376675070585,0.013203399251906944,0.002450634120378936
92.90913039049772,0.1659711739356453,0.013231872057758665,0.002450634120378936
92.99246372383122,0.16578979892285872,0.013260954143746062,0.002450634120378936
93.07579705716431,0.16560958721922248,0.013290643656759471,0.002450634120378936
93.15913039049788,0.16544307689039783,0.013320843355117518,0.002450634120378936
93.24246372383121,0.16530430328691637,0.013351421764639326,0.002450634120378936
93.3257970571642,0.1651943076008422,0.013382183275481907,0.002450634120378936
